,ID,SMILES,HOMO,LUMO,S1,T1,f_S1,f_T1
277,343,CC1(C)c2cc(C#N)ccc2-c2ccc(-c3cc(N4C5=CC=CCC5C(c5ccccc5)(c5ccccc5)c5ccccc54)ccc3C#N)cc21,-4.860772382,-2.0620798920000003,2.3184,2.1418,0.0432,0.0
278,344,N#Cc1c(-n2c3ccccc3c3ccccc32)cc(-n2c3ccccc3c3cc(-n4c5ccccc5c5cc(C6(c7ccccc7)c7ccccc7-c7ccccc76)ccc54)ccc32)c2ccc(-n3c4ccccc4c4ncccc43)cc12,-5.283365424,-2.5442659,2.3779,2.2625,0.0198,0.0
279,345,c1ccc([Si]2(c3ccccc3)c3ccccc3N(c3ccc4nc5c6ccccc6c6ccccc6c5nc4c3)c3ccccc32)cc1,-5.162274694,-2.387256122,2.2401,2.2283,0.0001,0.0
280,346,N#Cc1ncc(-c2ccc3c(c2)C2CC=CC=C2N3c2ccc(N3c4ccccc4C4(c5ccccc5-c5ccccc54)c4ccccc43)cc2)cn1,-5.170982342,-2.153238082,2.7097,2.1905,0.3461,0.0
281,347,CCC1(C)c2ccccc2N(c2nc(-c3cncnn3)nc(C(C)(C)C)n2)c2ccc(N3c4ccccc4[Si](c4ccccc4)(c4ccccc4)c4ccccc43)cc21,-5.129076786,-2.38507921,2.4683,2.1809,0.0003,0.0
282,348,CCCCCCCCCCCCCC(CC)(c1ccc2c(c1)C(=O)c1ccc(N3c4ccccc4CCc4cc(N5c6ccccc6CCc6ccccc65)ccc43)cc1C2=O)c1ccccc1O,-5.04363299,-2.28983931,2.4757,2.1935,0.0008,0.0
283,349,N#Cc1ccc2c(c1)c1cc(C#N)ccc1n2-c1c2ccccc2nc2cccc(-c3ccccc3-n3c4ccccc4c4c5ccccc5oc43)c12,-5.352210266,-2.7328409020000004,2.1199,1.7992,0.0,0.0
284,350,CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(-c3cc(N4c5ccccc5Sc5cc(-c6ccc7c(c6)Oc6ccccc6N7c6ccc7ncnn7c6)ccc54)nc4ccnn34)cc21,-4.945944064000001,-1.65309255,2.7256,2.5317,0.0028,0.0
285,352,CC(C)(C)c1ccc2c(c1)c1cc3c(cc1n2-c1ccc2c(c1)c1cc4c(cc1n2-c1ccc2c(c1)c1ccc5c6ccccc6sc5c1n2-c1c(-c2ccccc2)nc2nc(-c5ccc6ccccc6c5)cnc2c1-c1ccccc1)C(C)(C)c1ccccc1-4)C(C)(C)c1ccccc1-3,-4.825669676,-2.5429053300000004,2.073,2.0717,0.0003,0.0
286,353,N#Cc1cc(-c2ccccc2-n2c3c(c4ccccc42)C2(C4=C(c5ccccc52)C(c2ccccc2)(c2ccccc2)c2ccccc24)c2ccccc2-3)c(-n2ccc3c4c(ccc5cnc6ccccc6c54)ccc32)c(C#N)c1C(F)(F)F,-5.201731224,-2.592974306,2.1653,2.1591,0.0003,0.0
287,355,CCCCCCCCCCCCC(CCCCCCCCCC)Cc1ccc(N2C3=CC=CCC3C(c3ccccc3)(c3ccc(-c4cncc(-n5c6ccccc6c6c7oc8ccccc8c7ccc65)c4C#N)cc3)c3ccccc32)cc1,-4.607978476,-2.192966726,2.0484,2.0324,0.0012,0.0
288,356,CCCCn1c2ccccc2c2c(-n3c4ccccc4c4cc(C5(c6ccccc6)c6ccccc6-c6ccccc65)ccc43)ccc(-c3ccc4c(c3)c3cc5sc6ccccc6c5cc3n4-c3nc(-c4ccccc4)nc(-c4ccccc4)n3)c21,-5.145947854,-2.086842266,2.8452,2.8435,0.0,0.0
289,357,N#Cc1cc2c3ccccc3n3c4ccc(-c5cc(-c6c(C#N)cc(F)c(-n7c8ccccc8c8c9c(ccc87)-c7ccccc7C9(c7ccccc7)c7ccccc7)c6C#N)cc6cc7ccccc7cc56)cc4c(c1)c23,-5.429762756,-2.483584478,2.4173,1.7281,0.1383,0.0
290,358,CC1(C)c2ccccc2-c2ccc(N(c3cc(-c4ccc5c(c4)C4(c6ccccc6S5)c5ccccc5-c5ccccc54)nc(Br)n3)c3cccc4oc5ccccc5c34)cc21,-5.387857200000001,-1.5997582060000002,3.2952,2.7827,0.4465,0.0
291,359,CCC1(C)c2ccccc2N(c2ccc3c(c2)N(c2ncc(C#N)cc2C#N)c2ccccc2C3(C)C)c2ccccc21,-5.0409118500000005,-2.228341546,2.364,2.36,0.0004,0.0
292,360,O=c1cc(-c2ccc3c(c2)c2cc(-c4ccc5c(=O)c6ccccc6oc5c4)ccc2n3-c2cc(C3(c4ccccc4)c4ccccc4Sc4ccccc43)ccc2-c2ccccn2)c2ccc3c(c4cc(-c5ccccc5)ccc4n3-c3ccc4sc5ccccc5c4c3)c2o1,-5.29397787,-1.768741,3.2813,2.5794,0.0399,0.0
293,361,O=S1(=O)c2ccccc2-c2cc(-c3nc(-c4ccccc4)nc(N4c5ccccc5[Si](c5ccccc5)(c5ccccc5)c5ccccc54)n3)ccc21,-6.156851364,-2.131468962,3.4561,2.8154,0.0045,0.0
294,362,Cc1cc2nc(-c3ccccc3)nn2cc1-n1c(-c2ccccc2)nc(-n2c3ccc(N4c5ccccc5C5(c6ccccc6-c6ccccc65)c5ccccc54)cc3c3c4oc5ccccc5c4ccc32)c1-c1ccc2ccccc2c1,-4.760362316,-1.770645798,2.742,2.7419,0.0,0.0
295,363,N#Cc1cncc(C#N)c1-c1ccccc1P(=O)(c1ccccc1)c1ccc2c(c1)oc1cc(-c3cc4c5cc(-n6c7ccccc7c7c8c(ccc76)-c6ccccc6C86c7ccccc7-c7ccccc76)ccc5n(-c5ccccc5)c4cc3Cc3ccccc3)ccc12,-4.940501784,-1.96874479,2.8205,2.8205,0.0,0.0
296,364,Cc1cc(C)cc(-c2nc(-n3c4ccccc4c4c5c(ccc43)C(C)(C)c3ccccc3N5c3ccc4c(c3)N(c3ccccc3)c3ccccc3S4(=O)=O)nc3ccccc23)c1,-5.306223,-1.943710302,2.9146,2.5094,0.0559,0.0
297,365,CCCCC(CC)CC1(CC(CC)CCCC)c2cc3c(cc2-c2cc4c(cc21)-c1ccc(-c2ccc(-c5ccc6c(c5)-c5ccccc5S6(=O)=O)cc2)cc1S4(=O)=O)S(=O)(=O)c1ccc(N(C)C)cc1-3,-5.704597896,-2.343173654,3.0199,2.3254,0.4687,0.0
298,370,c1ccc(-c2nc3ccccc3nc2N2c3ccccc3CCc3cc(-c4cccc(C5(c6ccccc6)c6ccccc6Sc6ccccc65)c4)ccc32)cc1,-5.36744865,-1.588057304,3.2543,2.5847,0.2061,0.0
299,371,CCN1C(=O)C(c2ccc3c(c2)c2ccccc2n3-c2ccccc2)=C(c2ccc3c(c2)c2ccccc2n3-c2ccc3c(c2)-c2ccccc2C3(C)C)C1=O,-5.116287428,-2.211742592,2.4084,1.794,0.2531,0.0
300,372,Cc1cn(-c2cc3c4cc(C(C)(C)C)ccc4c4ncn(-c5cn(C)c6nc7ccn(C)c7nc56)c4c3cc2-n2c3ccccc3c(=O)c3cc(-n4c5ccccc5c5ccccc54)ccc32)c2ccc(C(C)(C)C)cc12,-5.134791180000001,-1.836225272,2.9784,2.6246,0.0006,0.0
301,373,CC1(C)c2ccccc2S(=O)(=O)c2ccc(-n3c4ccc(-c5ccc6c(c5)C5(c7ccccc7-c7ccccc75)c5ccccc5-6)cc4c4ccc(-n5c6ccccc6c6cc7c(-c8ccc(Cc9ccccc9)cc8)cc(=O)oc7cc65)cc43)cc21,-5.457246270000001,-1.625064808,3.4357,2.578,0.121,0.0
302,374,Cc1ccccc1-c1ccc2ccc(-c3ccc(N4c5ccccc5C(C)(C)c5ccc6c(oc7ccccc76)c54)cc3)nc2n1,-4.863221408,-1.964935194,2.4958,2.4897,0.0013,0.0
303,375,Cc1ccccc1-c1nc2c(cc1-n1c3ccccc3c3c4c(ccc31)C(C)(C)c1ccccc1N4c1ccccc1)c1nc(-c3ccccc3)n(-c3ccccc3)c1c1ccc(-c3ccccc3)nc12,-4.948665204,-1.572546806,3.0151,2.5563,0.0309,0.0
304,376,CC1(C)c2ccccc2-c2cc(-c3nc(-c4ccccc4)nc(C4(c5ccccc5)c5ccccc5-c5ccc(-c6ccccc6C6(c7ccccc7)c7ccccc7N(c7ccc8c(c7)-c7ccccc7C87c8ccccc8N8c9ccccc9C(C)(C)c9cccc7c98)c7ccccc76)cc54)n3)ccc21,-4.922814374,-1.7434343980000002,2.6626,2.6583,0.0007,0.0
305,377,N#Cc1cc(-n2c3ccccc3c3cc4c(cc32)C2(c3ccccc3-c3ccccc32)c2ccccc2-4)ccc1-c1nc2c3cccc4ccc5cccc(c5c43)c2n1-c1ccccc1,-5.1443151700000005,-1.739624802,2.9593,2.2145,0.3578,0.0
306,378,Cc1c(C)n(-c2ccc3c(c2)C(c2ccccc2)(c2ccccc2)c2ccccc2N3c2c(C#N)cnc3ccc(N4c5ccccc5C5(c6ccccc6-c6ccccc65)c5ccccc54)nc23)c2ccccc12,-4.893153948,-2.52793906,1.9301,1.9212,0.0011,0.0
307,379,CCn1c2ccc(C)cc2c2cc(-c3ccc4nc5c6ccccc6c6cc(-n7c8ccccc8c8cc9c(cc87)C7(c8ccccc8-c8ccccc87)c7ccccc7-9)ccc6c5nc4c3)ccc21,-5.130165242,-2.186980218,2.594,2.144,0.2223,0.0
308,381,N#Cc1ccc(C(F)(F)CC(F)(F)C(F)(F)F)c(C#N)c1-c1c(-c2cc3c4c(c2)Oc2ccccc2B4c2ccccc2O3)ccc2c1B(c1ccc(-c3ccccc3)cc1)c1cc(-c3cccc4c5ccccc5n(-c5ccc(C#N)c6ccccc56)c34)ccc1N2,-5.5350708740000005,-2.2827643460000004,2.8697,2.3947,0.011,0.0
309,383,Cc1sc(Br)c(N2c3ccccc3C3(c4cc(N5c6ccccc6[Si](c6ccccc6)(c6ccccc6)c6ccccc65)ccc42)c2ccccc2C(C)(C)c2cc(-c4ccc(C#N)c(C#N)n4)ccc23)c1C,-5.071932846,-2.5714773,2.1712,2.1709,0.0001,0.0
310,384,CCCCCCCCCCCc1sc(-c2ccc(-c3c(F)cccc3C#N)c3oc4ccccc4c23)nc1C(CCCC)CCCCC,-5.766639888,-1.791054348,3.5173,2.6299,0.3791,0.0
311,385,N#Cc1ccc2c(c1)c1cc(C#N)ccc1n2-c1ccc2c(c1)c1cc(-n3c4ccccc4c4sc5ccccc5c43)ccc1c1nc3ccccc3nc21,-5.459423182,-2.7660388100000004,2.3411,2.1791,0.0463,0.0
312,386,Cc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(C)ccc1N2c1ccc(-n2c3ccccc3c3oc4ccccc4c32)c(-c2cnc3ncccc3n2)c1,-4.965808386000001,-2.386984008,2.158,2.1491,0.0026,0.0
313,387,CC1(C)c2ccccc2N(c2ccc(-c3ccc(S(=O)(=O)c4ccc(N5c6ccccc6CCc6ccccc65)cc4)cc3)cc2)c2c1ccc1c2sc2ccccc21,-5.161730466,-1.736903662,2.9412,2.7943,0.0823,0.0
314,388,CCn1cnc2c3cc(-n4c(C)c(C)c5ccccc54)ccc3c3cc(-n4c5ccccc5c5ccc(C#N)cc54)c(-n4c5ccccc5c5nc(-n6ccc7ccccc76)cc(C(F)(F)CC(F)(F)C(F)(F)F)c54)cc3c21,-5.13751232,-1.7431622840000005,3.1483,2.6154,0.1525,0.0
315,389,N#Cc1ccc2c(c1)c1ccccc1n2-c1ccccc1-c1nnc(-n2c3ccccc3c3ccc4oc5ccccc5c4c32)o1,-5.788409008,-2.027793528,3.0925,2.8685,0.0045,0.0
316,390,Cc1ccccc1/N=N/c1ccc(-n2c3ccc(-c4ccc5c(c4)-c4ccccc4C54c5ccccc5N5c6ccccc6C(C)(C)c6cccc4c65)cc3c3cc(-c4cccc5oc6ccccc6c45)ccc32)c(-c2ccc3c(c2)C2(c4ccccc4-c4ccccc42)c2ccccc2S3(=O)=O)c1,-4.9119298140000005,-2.4892988720000004,2.254,1.7241,0.0,0.0
317,391,N#Cc1cc2nc3c4cccc5ccc6cccc(c3nc2c(-n2c3ccccc3c3cc7c(cc32)C(c2ccccc2)(c2ccccc2)c2ccccc2-7)c1C#N)c6c54,-5.388945656,-3.1889039660000003,1.6841,1.6183,0.0149,0.0
318,392,CC1=CN(c2c(-n3c4ccccc4c4cc(C#N)ccc43)nc3ccccn23)c2ccccc2C1(C)C,-5.237922386,-1.372543016,3.2671,2.8472,0.0136,0.0
319,393,Cc1ccc2c3ccc(C)cc3n(-c3c(C(F)(F)F)cc(C(F)(F)CC(F)(F)C(F)(F)F)c4ncc(-n5c6ccccc6c6cc(-n7ccc8c9ccccc9ccc87)ccc65)nc34)c2c1,-5.299148036,-2.897741986,2.045,2.0319,0.0003,0.0
320,394,Cc1sc(-c2cccc(C3(c4ccccc4)c4ccccc4Sc4ccccc43)c2)cc1-c1cc(C#N)ccn1,-5.629494432,-2.001670584,3.2986,2.6021,0.0195,0.0
321,395,CC1(C)c2ccccc2-c2cc(-c3nncc(-n4c5ccc(-c6cc7c(cc6-c6ccccc6)c6cc(-c8ccc(Cc9ccc%10c(c9)c9cc(-c%11ccc(Cc%12ccccc%12)cc%11)ccc9n%10-c9ccc%10c(c9)-c9ccccc9C%10(C)C)cc8)ccc6n7-c6ccc7ccccc7c6)cc5c5cc6c(cc54)C(C)(C)c4ccccc4-6)n3)ccc21,-5.085810660000001,-1.848742516,2.9872,2.4446,0.1614,0.0
322,396,Cc1cc(C)c(-c2ccc3cc4ccccc4cc3c2)c(C)c1B(c1ccc(S(=O)(=O)c2ccc(-c3cc4ccc5cccc6ccc(c3)c4c56)cc2)cc1)c1c(C)cc(C)c(-c2cccc3c2-c2ccccc2C3=O)c1C,-5.337243996000001,-2.272696128,2.7114,1.7954,0.0001,0.0
323,397,N#Cc1nc2c3ccccc3c3cc(-c4ccc5c(c4)C4(CC4)c4cc(-c6ccc7c(c6)C(c6ccccc6)(c6ccccc6)c6ccccc6-7)ccc4-5)ccc3c2nc1C#N,-5.539152584,-2.8419586160000003,2.4541,2.2311,0.2113,0.0
324,398,c1ccc2c(c1)Oc1ccccc1N2c1ccc2c(c1)Oc1ccccc1N2c1ccnc2ccccc12,-4.5780459360000005,-1.904525886,2.3471,2.3463,0.0005,0.0
325,399,Cc1ccc2c(c1)c1ccccc1n2-c1ccc2c(c1)c1ccccc1n2-c1ccc2c(c1)c(C)cn2-c1cc2ccc(-n3c4ccccc4c4sc5ccccc5c43)nc2nc1-c1nccnn1,-5.029755176,-2.48031911,2.3217,2.21,0.0046,0.0
326,400,Cc1ccc2c3ccc(C)cc3n(-c3cc4c5ccccc5n(-c5c(F)c(-c6ccccn6)c(F)c(-n6c7ccccc7c7ccccc76)c5C#N)c4c(-n4ccc5c6c(ccc7ccc8ccccc8c76)ccc54)c3C#N)c2c1,-5.377788982,-2.36331009,2.5139,2.4505,0.0099,0.0
327,401,CN(C)c1ccc2nc3c4ccc(C#N)cc4c4cc(C#N)ccc4c3nc2c1,-5.70759115,-2.629437582,2.6726,1.9267,0.1959,0.0
328,402,CC1(C)c2ccccc2-c2ccc(-c3ccc4c(c3)c3cc5c(cc3n4-c3ccc(/N=C/c4ccccc4)cc3-c3cnc4cc(-c6nc(-c7ccccc7)nc(-c7ccccc7)n6)c(F)cc4n3)C3(c4ccccc4-c4ccccc43)c3ccccc3-5)cc21,-4.991387102000001,-2.42589631,2.1007,2.0807,0.002,0.0
329,404,Cc1nc(-c2cc(-c3ccc4c(c3)-c3ccccc3C43c4ccccc4N(c4ccc5c(c4)C(C)(C)c4cc6c(cc4-5)C(c4ccccc4)(c4ccccc4)c4cc5c(cc4-6)C(c4ccccc4)(c4ccccc4)c4cc(F)ccc4-5)c4ccccc43)c3ccccc3c2)cc(C2CCCCC2)n1,-4.954651712,-1.5831592520000002,2.932,2.4281,0.0,0.0
330,405,N#Cc1ccc(-c2ccccc2-n2c3ccc(-c4ccc5c(c4)-c4ccccc4P5(=O)c4ccccc4)cc3c3ccc4c(c32)-c2ccccc2C42c3ccccc3-c3ccccc32)c2ccccc12,-5.42731373,-2.0971825980000003,2.8226,2.4092,0.0046,0.0
331,406,CC1(C)c2ccccc2-c2cc3c(cc21)-c1cc2c(cc1C3(c1ccccc1)c1ccccc1)-c1ccc(F)cc1C2(c1ccccc1)c1ccc(-c2nc(C(F)(F)CC(F)(F)C(F)(F)F)c(C#N)c(-n3c4ccccc4c4c5c(ccc43)-c3ccccc3C5(c3ccccc3)c3ccccc3)c2C#N)cc1,-5.32935269,-2.865904648,2.1604,2.0937,0.0086,0.0
332,408,CC1(C)c2ccccc2N(c2ccc3c(c2)c2ccccc2n3-c2ccnc3ccc(-n4c5ccccc5c5c6ccccc6oc54)cc23)c2c1ccc1c2sc2ccccc21,-4.776144928000001,-2.025344502,2.4088,2.4083,0.0001,0.0
333,410,CCCCCCc1nc(-c2ccc3c(c2)C(C)(C)c2ccccc2-3)nc(-c2ccc3c(c2)C(C)(C)c2cc(-c4ccc5nc6c(nc5c4)-c4cc(C(C)(C)C)cc5cccc-6c45)ccc2N3c2ccc3ccccc3c2)n1,-4.988393848,-1.94153339,2.7379,2.2596,0.4716,0.0
334,411,Cc1cc(=O)c2ccc(-c3ccc4c(c3)c3ccccc3c3nc(-c5ccc([Si](c6ccccc6)(c6ccccc6)c6ccccc6)cc5)n(-c5ccc(P(=S)(c6ccccc6)c6ccccc6)cc5)c43)cc2o1,-5.367992878,-1.693093308,3.4288,2.5291,0.0605,0.0
335,412,CC1(C)c2ccccc2N(c2ccc(-c3c4ccccc4cc4nsnc34)cc2)C2C=CC=CC21,-5.123362392000001,-2.76059653,2.002,1.1446,0.0001,0.0
336,414,N#Cc1ccc(-n2c3ccccc3c3c2c2c4ccccc4n(-c4cccc5ccccc45)c2c2c4ccccc4n(-c4ccc(C#N)c5cc(-c6ccc7c(c6)c6cccc8c9ccccc9n7c86)ccc45)c32)cc1C#N,-5.319556586,-2.363037976,2.4729,2.2947,0.0015,0.0
337,416,Cc1ccc(-n2c3ccc(-c4ccnc5ccccc45)cc3c3ccc(-c4cc(-n5ccc6ccccc65)c(C#N)c(C#N)c4-n4c5ccccc5c5c6ccccc6ccc54)cc32)c2ccccc12,-5.499696054,-2.501816116,2.4831,2.4347,0.003,0.0
338,417,CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(-n3c4ccccc4c4c5oc(=O)cc(-c6ccc7c(c6)C6(c8ccccc8Oc8ccccc86)c6ccccc6N7c6ccc7sc8ccc(-c9ccc%10c(c9)Oc9ccccc9N%10c9cnncn9)cc8c7c6)c5ccc43)cc21,-5.231663763999999,-1.73608732,3.191,2.5375,0.0192,0.0
339,418,O=C1c2ccc(N3c4ccccc4Oc4ccccc43)cc2C(=O)N1c1ccc2c(c1)oc1ccccc12,-4.938324872,-2.535014024,1.8536,1.7898,0.0239,0.0
340,419,COc1c(C#N)c(-c2ncc(-n3ccc4c5ccc(-n6c7ccccc7c7cc8c(cc76)C(C)(C)c6ccccc6-8)cc5ccc43)o2)nc2cccnc12,-4.934515276,-2.379092702,2.3506,2.3414,0.0055,0.0
341,420,c1ccc(C2(c3ccccc3)C3=C(c4ccccc42)C2(c4ccccc43)c3ccccc3-c3c2c2ccccc2n3-c2ccc3nsnc3c2)cc1,-5.1220018220000005,-2.575831124,2.1318,1.9744,0.0187,0.0
342,421,Cc1ncc(N2c3ccccc3C=Cc3cc(N4c5ccccc5C(C)(C)c5ccc6c(oc7ccccc76)c54)ccc32)c(-c2ccccc2)n1,-4.8787319060000005,-1.500436596,2.894,2.3299,0.0013,0.0
343,423,CCCCCCCCCCCCCCc1c(C)c(C)c(B(c2c(C)c(C)c(C#N)c(C)c2C)c2c(C)c(C)c(-n3c4ccccc4c4cc(CCCCCCCCCCC)c(Cc5ccccc5)cc43)c(C)c2C)c(C)c1C,-5.299692264,-1.955411204,2.9285,2.9161,0.0039,0.0
344,425,CC1(C)c2cc(-c3nn4ccnc4s3)c(-n3c4ccccc4c4c5oc6ccccc6c5ccc43)cc2N(c2ccc3ccccc3c2)c2ccc3sc4ccccc4c3c21,-5.24635792,-1.63540514,3.0909,2.5355,0.0672,0.0
345,426,CCC1(C)c2ccccc2N(c2ccc(/C=N/c3ccc(-c4nc(-c5ccc6c(c5)-c5ccccc5C6(C)C)oc4-c4ccccc4)cc3)cc2)c2ccccc21,-5.041183964,-1.882212538,2.617,2.2553,0.0001,0.0
346,427,C=Cc1ccc(N2c3ccccc3S(=O)(=O)c3cc(-n4c5ccccc5c5cc(-n6c7ccccc7c7c8c(ccc76)-c6ccccc6C8(c6ccccc6)c6ccccc6)ccc54)ccc32)cc1,-4.93070568,-1.655269462,3.0559,2.8429,0.0009,0.0
347,428,O=c1cc(-c2ccc3c(c2)c2c4c(ccc2n3-c2ccc3c(c2)C2(CC2)c2ccccc2-3)-c2ccccc2C42c3ccccc3-c3ccccc32)c2cc3c4ccccc4n(-c4ccccc4)c3cc2o1,-5.139689232,-1.4925452900000002,3.21,2.5522,0.1363,0.0
348,429,CC1(C)c2ccccc2N(c2ccc3c(c2)-c2c(-c4cccc5ccccc45)ccc(N4c5ccc(-c6cccc(Cc7ccccc7)c6)cc5SC5C=CC=CC54)c2C3=O)c2c1ccc1c2sc2ccccc21,-5.053973322,-2.43133859,2.2368,1.8574,0.1078,0.0
349,430,OCc1ccc(-n2c3ccc(-n4c5ccccc5c5ccc6c7ccccc7oc6c54)cc3c3cccc(-c4nc(-c5ccc6ccccc6c5)nc(-c5ccc6ccccc6c5)n4)c32)cc1,-5.137240206,-2.006024408,2.819,2.4655,0.0002,0.0
350,431,Cc1ccc2c(c1)C1(c3ccccc3Oc3ccccc31)c1cc(C)ccc1N2c1ccc(-c2cc(C)c(B3c4ccccc4B(c4c(C)cc(N5C6=CC=CCC6c6ccccc65)cc4C)c4ccccc43)c(C)c2)cc1,-4.511105892000001,-2.72930342,1.4216,1.4192,0.0001,0.0
351,432,c1ccc2cc(-n3c4ccccc4c4c3c3c5ccccc5n(-c5ccc6nc7c8ccccc8c8ccccc8c7nc6n5)c3c3c5ccccc5n(-c5cccc6ccccc56)c43)ccc2c1,-4.905671192,-2.3755552200000003,2.1019,1.9993,0.0018,0.0
352,433,Cc1ccc2c(c1)c1cc(N3c4ccccc4C(C)(C)c4ccccc43)ccc1n2-c1ccc(-c2cnc(C#N)nc2-c2ccc3ccccc3c2)cc1,-4.852336848,-2.3385477160000003,2.277,2.2768,0.0001,0.0
353,434,CC1(C)c2ccccc2N(c2ccc3c(c2)Oc2cccc4c2B3c2ccccc2O4)c2ccccc21,-4.895058746,-1.85717805,2.5208,2.5123,0.0001,0.0
354,435,Cc1cc(-n2c(C)nc3c4ccc(-n5c6ccccc6c(=O)c6ccccc65)cc4c4cc(-c5cc(F)cc(C#N)c5)ccc4c32)cc(C)c1C,-5.37697264,-1.7654756319999998,3.2398,2.6661,0.0001,0.0
355,436,Cc1nc(C)c(C#N)c(-n2c3ccccc3c3ccccc32)c1C#N,-5.876846058,-2.2577298580000003,2.9832,2.7935,0.0028,0.0
356,437,CCCCC(CC)CC1(CC(CC)CCCC)c2cc3c(cc2-c2cc4c(cc21)-c1ccc(N2c5ccccc5C(C)(C)c5cccc(N6c7ccccc7C7(c8ccccc8C(=O)c8ccccc87)c7ccccc76)c52)cc1S4(=O)=O)S(=O)(=O)c1ccccc1-3,-5.187037068,-2.313513228,2.4718,2.354,0.0137,0.0
357,438,O=c1c2cc(N3C4=CC=CCC4C(c4ccccc4)(c4ccccc4)c4ccccc43)ccc2c2cc(-n3c4ccccc4c4cc5sc6ccccc6c5cc43)ccc2c(=O)n1-c1ccc(-c2ccccc2)cc1,-4.648523462000001,-1.8280618520000005,2.2726,2.1846,0.0035,0.0
358,440,Cc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(C)ccc1N2c1cc(C#N)ccc1-n1nc(-c2ccc(/N=C/c3ccccc3)cc2)nc1-n1cc(C)c2cc(-n3c4ccccc4c4cc(C)ccc43)ccc21,-5.135879636,-2.1497006,2.3456,2.3163,0.0017,0.0
359,441,Cc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(C)c(-c3ccnc(Cl)n3)cc1N2c1nc(C(C)(C)C)oc1-c1ccc(CO)cc1,-5.156016072000001,-1.645201244,3.2174,2.6331,0.0415,0.0
360,443,Cc1nc(C)c(C#N)c(N2c3ccccc3C3(c4ccccc4-c4ccccc43)c3ccccc32)c1C#N,-5.361462142000001,-2.31705071,2.3294,2.3128,0.0001,0.0
361,445,C=Cc1ccc(-n2c3ccccc3c(=O)c3ccc(-c4ccc5c(c4)c4cc(-c6ccc7c(c6)oc6cc(P(=O)(c8ccccc8)c8ccccc8)ccc67)ccc4n5-c4ccc([N+](=O)[O-])cc4)cc32)cc1,-5.6109906800000005,-2.663451832,2.639,2.3867,0.2309,0.0
362,447,N#Cc1cc(F)cc(-n2ccc3c4c(ccc5ccc6cc(N7c8ccccc8C8(c9ccccc9Oc9ccccc98)c8ccccc87)ccc6c54)ccc32)c1-n1c2ccccc2c(=O)c2ccccc21,-4.999006294000001,-2.302356554,2.4529,2.4529,0.0,0.0
363,448,CCCCC(CC)CC1(CC(CC)CCCC)c2cc3c(cc2-c2cc4c(cc21)-c1ccc(-c2cc5nc(C)c(-c6ccc([Si](c7ccccc7)(c7ccccc7)c7ccccc7)cc6)nc5cc2C=Cc2ccccc2)cc1S4(=O)=O)S(=O)(=O)c1ccccc1-3,-5.78650421,-2.369296598,3.0064,2.3225,0.3293,0.0
364,449,CC1(C)c2ccccc2N(c2ccc(-c3ncc(-c4cc(-c5ccc6c(c5)c5cc(-c7cccc8ccccc78)ccc5n6/C=C/c5ccccc5)cc(-n5c6ccccc6c6c7ccccc7sc65)c4)nc3-c3ccc(-n4ccc5ccccc54)cc3F)nc2)c2ccccc21,-4.950570002,-1.97418707,2.5292,2.5166,0.0016,0.0
365,450,CC1(C)c2ccccc2N(c2ccc3c(c2)-c2ccccc2C32c3ccccc3N3c4ccccc4C(C)(C)c4cccc2c43)c2ccc(-c3ccnc(C#N)n3)cc21,-5.165267948,-1.833232018,3.0699,2.4006,0.0925,0.0
366,451,CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(-c3cc(-n4c5ccccc5c5c6ccccc6oc54)cc4c5ccc6c7ccccc7sc6c5n(-c5ccccn5)c34)cc21,-4.975060262,-1.320841356,3.223,2.7993,0.0447,0.0
367,452,N#Cc1ccc2c3ccccc3n(-c3nc(-c4ccc(N5c6ccccc6C=Cc6ccccc65)cc4)c(C#N)c(-n4c(=O)c5ccccc5c5ccccc5c4=O)c3C#N)c2c1,-5.601194576,-2.2574577440000003,3.1373,2.2772,0.0655,0.0
368,453,COc1ccc2c(c1)C(=O)c1ccc(-n3c4ccccc4c4c5c(ccc43)-c3ccccc3C5(c3ccccc3)c3ccccc3)cc1-2,-5.182139016,-2.305077694,2.4702,2.1793,0.1169,0.0
369,455,CCC1(CC)c2ccccc2-c2ccc(C(=O)c3ccc4c(c3)C(C)(C)c3cc(C(C)(C)C)ccc3N4c3ccc4c(c3)S(=O)(=O)c3ccccc3N4c3ccccc3)cc21,-5.041183964,-1.510776928,3.1744,2.5936,0.0041,0.0
370,456,Cc1nn(-c2ccc3c(c2)C2(c4ccccc4-3)c3ccccc3S(=O)(=O)c3ccccc32)c2c1c(=O)oc1ccc(-c3ccc4c5c6sc7ccccc7c6ccc5n(-c5ccc6c(c5)[Si](c5ccccc5)(c5ccccc5)c5ccccc5N6c5cnn(-c6ccc7ccccc7c6)n5)c4c3)cc12,-5.330985374,-1.671052074,3.2629,2.6028,0.0021,0.0
