MolID,SMILES,HOMO,LUMO,S1,T1,Est
618,Cn1c(-c2ccc(F)cc2)cc2nc3c(cc(-c4ccc(F)cc4)n3C)nc21,-5.132886382,-1.59458804,3.2221,2.1337,1.0884
619,N#Cc1ccc(-n2c(-c3ccc(-c4ccc5ccc6cccc7ccc4c5c67)cc3)nc3c4ccccc4c4ccccc4c32)cc1,-5.259963620000001,-1.973914956,2.8273,2.0368,0.7905000000000002
620,CC1(C)c2ccccc2N(c2ccc(-c3cccc(C#N)c3)cc2)c2ccccc21,-4.9911149880000005,-1.63132343,2.8731,2.8659,0.0072
621,CC(C)(C)c1cc2ccc3c(-c4ccc(N5c6ccccc6C(c6ccccc6)(c6ccccc6)c6ccccc65)cc4)ccc4c5nc(C#N)c(C#N)nc5c(c1)c2c34,-5.238466614,-2.879782462,2.0966,2.0932,0.0034
622,CC(C)(C)c1ccc(-c2nsc(-c3cccc(-n4c5ccccc5c5ccccc54)c3)n2)cc1,-5.514118096,-2.006296522,2.9879,2.6291,0.3587999999999995
623,CC(C)(C)c1ccc(N(c2ccc(C(C)(C)C)cc2)c2cc(C(=O)c3ccccn3)cc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)c2)cc1,-4.941590240000001,-2.029426212,2.3954,2.181,0.2143999999999999
624,C(=C/c1nc2c3ccccc3c3ccccc3c2n1-c1ccccc1)\c1ccc(-n2c3ccccc3c3ccccc32)cc1,-5.006625486,-1.690372168,2.9898,2.0014,0.9884
625,c1ccc(-c2cc(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)nc3ncnn23)cc1,-4.69668764,-2.267525962,2.0035,1.9921,0.0113999999999998
626,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(-n4c5ccccc5c5c6c(c7ccccc7n6-c6ccccc6)c6c(c7ccccc7n6-c6ccc(-c7nc(-c8ccccc8)nc(-c8ccccc8)n7)cc6)c54)cc3)n2)cc1,-4.907575990000001,-1.92520655,2.5834,2.4633,0.1201000000000003
627,O=C1C(c2ccc(N(c3ccccc3)c3ccccc3)cc2)=C(c2ccc(N(c3ccccc3)c3ccccc3)cc2)C(=O)N1c1ccccc1,-4.929345110000001,-2.419637688,2.0958,1.5795,0.5163000000000002
628,N#Cc1ccc(-n2c(-c3ccc(-n4c5ccccc5c5ccccc54)s3)nc3c4ccccc4c4ccccc4c32)cc1,-5.305678772,-2.032147352,2.7253,2.2996,0.4256999999999999
629,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(-n4c5ccccc5c5cc(-c6ccc7sc8ccccc8c7c6)ccc54)cc3)n2)cc1,-5.284998108,-1.985343744,2.9183,2.6521,0.2662
630,C1=Cc2ccccc2N(c2ccc3nsnc3c2)c2ccccc21,-5.425408932,-2.3529697580000004,2.4408,2.2964,0.1443999999999996
631,c1ccc(N(c2ccccc2)c2cccc(-c3ccc4cccnc4n3)c2)cc1,-5.007169714000001,-1.841667552,2.7271,2.4943,0.2328000000000001
632,CSc1nc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c(C)c(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)n1,-5.413163802,-1.481388616,3.2384,3.0784,0.1600000000000001
633,c1cc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)nc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)c1,-5.32935269,-1.443292656,3.4006,2.803,0.5975999999999999
634,N#Cc1nc2c(nc1C#N)-c1ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)ccc-2c13,-5.235745474,-2.916245738,1.9303,1.8151,0.1151999999999999
635,c1cc(-c2cccc(-n3c4ccccc4c4ccccc43)c2)cc(-c2ccc3c4ccccc4c4ccccc4c3c2)c1,-5.323366182,-1.2568945660000002,3.6838,2.7613,0.9225000000000004
636,O=C1C(=Cc2ccc(-c3ccc(-c4ccc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)s4)s3)s2)C(=O)c2ccccc21,-4.91437884,-2.654199956,2.0472,1.3941,0.6531000000000002
637,CCCCc1ccc(-n2c3ccccc3c3cc(-c4ccc5c(c4)c4ccccc4n5-c4ccc(CCCC)cc4)ccc32)cc1,-4.910569244,-0.634569848,4.0845,3.0251,1.0594
638,c1ccc(-n2c3ccccc3c3cc(C4(c5ccc6c(c5)c5ccccc5n6-c5ccccc5)c5ccccc5Sc5ccccc54)ccc32)cc1,-4.973427578,-0.779334496,3.6607,3.0765,0.5842
639,N#Cc1cc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)ccc1-n1c2ccccc2c2sc3ccccc3c21,-5.342686276,-2.348888048,2.5386,2.3763,0.1623000000000001
640,O=P(c1ccccc1)(c1ccccc1)c1cc(-c2cc(-n3c4ccccc4c4ccccc43)cc(-n3c4ccccc4c4ccccc43)c2)cc(P(=O)(c2ccccc2)c2ccccc2)c1,-5.365543852,-1.4345850080000002,3.4428,3.2714,0.1714000000000002
641,C(=C/c1nc(-c2csc(/C=C/c3ccccc3)n2)cs1)\c1ccccc1,-5.380510122,-1.861531874,3.1979,2.0372,1.1607000000000005
642,O=S1(=O)c2ccccc2C2(c3ccccc31)c1cc(N(c3ccccc3)c3ccccc3)ccc1S(=O)(=O)c1ccc(N(c3ccccc3)c3ccccc3)cc12,-5.20690139,-1.21634958,3.5001,2.9089,0.5912000000000002
643,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccccc3-n3c4ccccc4c4ccccc43)n2)cc1,-5.300780720000001,-1.8073811880000004,2.8687,2.8,0.0687000000000002
644,CCCCCCCCCCSc1c(-c2cccs2)sc2c1sc1c(SCCCCCCCCCC)c(-c3cccs3)sc12,-5.090164484000001,-1.8794913980000003,2.9709,1.8351,1.1358
645,COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ccc4c(c3)S(=O)(=O)c3ccccc3S4(=O)=O)cc2)cc1,-4.970978552,-2.064256804,2.5942,2.2977,0.2965
646,CC(C)(C)c1ccc(-c2cc(-c3ccc(C(C)(C)C)cc3)c3ccc4c(-c5ccc(C(C)(C)C)cc5)cc(-c5ccc(C(C)(C)C)cc5)c5ccc2c3c54)cc1,-4.880636704,-1.586696734,3.0623,1.8753,1.187
647,Cc1cc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)ccc1-n1c2ccc(-n3c4ccccc4c4ccccc43)cc2c2cc3c(cc21)C(C)(C)c1ccccc1-3,-5.103770184,-2.0658894880000003,2.6994,2.6539,0.0454999999999996
648,O=C(c1cc(-n2c3ccccc3c3ccccc32)cc(-n2c3ccccc3c3ccccc32)c1)c1ccc2ccccc2n1,-5.402007128,-2.4438558340000003,2.4897,2.3901,0.0996000000000001
649,c1ccc2c(c1)-c1ccccc1C21c2cc(-n3c4ccccc4c4ccccc43)ccc2Sc2ccc(-n3c4ccccc4c4ccccc43)cc21,-5.223772458,-1.10478284,3.6347,3.1452,0.4895
650,O=C(/C=C/C(=O)c1ccc(C(=C(c2ccccc2)c2ccccc2)c2ccccc2)cc1)c1ccc(C(=C(c2ccccc2)c2ccccc2)c2ccccc2)cc1,-5.525818998,-2.373922536,2.8472,2.2722,0.5749999999999997
651,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(C(=O)c2ccc(N3c4ccccc4Oc4ccccc43)cc2)cc1,-4.739409538,-2.056909726,2.1775,2.1646,0.0129000000000001
652,c1ccc2c(c1)Sc1ccccc1N2c1ccc(-c2nnc(-c3ccc(N4c5ccccc5Sc5ccccc54)cc3)o2)cc1,-5.109484578,-2.070243312,2.5569,2.5449,0.012
653,c1ccc(-n2c3ccccc3c3cc(-c4ccc5c(c4)c4cc(-c6cncnc6)ccc4n5-c4ccccc4)ccc32)cc1,-5.113294174,-1.0310399460000002,3.621,2.9847,0.6362999999999999
654,CCCCN1c2ccccc2S(=O)(=O)c2cc(-n3c4ccccc4c4ccccc43)ccc21,-5.338332452,-1.282745396,3.4946,3.1478,0.3468
655,O=S1(=O)c2ccccc2-c2ccccc21,-6.664616088,-1.811735012,4.5914,2.9543,1.6371000000000002
656,Cc1cc(C)c(B(c2ccc(C(F)(F)CC(F)(F)C(F)(F)F)cc2-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c2c(C)cc(C)cc2C)c(C)c1,-5.256154024,-2.026160844,2.5776,2.5128,0.0647999999999999
657,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c2nc(-c3ccccc3)c(-c3ccccc3)nc12,-5.091797168,-2.264532708,2.2391,2.0419,0.1972
658,CC1(C)c2ccccc2N(c2ccc3ccc(N4c5ccccc5C(C)(C)c5ccccc54)nc3n2)c2ccccc21,-5.104586526,-1.400298644,3.2121,2.6643,0.5478000000000001
659,Cn1c2ccc([N+](=O)[O-])cc2c2nc3cc(Br)cnc3nc21,-6.570464644,-2.811753962,3.252,2.5216,0.7303999999999999
660,c1ccc(-n2c3ccccc3c3cc(-c4cccc(-n5c6cccnc6c6c7sc8ccccc8c7ccc65)c4)ccc32)cc1,-5.32663155,-1.067503222,3.6629,2.9621,0.7008000000000001
661,c1csc(-c2cnc(-c3cccs3)cn2)c1,-5.652896236,-1.950241038,3.8677,2.1662,1.7015000000000002
662,Cc1ccc2c(c1)c1nc3cc(Br)cnc3nc1n2C,-5.90079209,-2.3037171240000003,3.3756,2.3943,0.9813
663,c1ccc(-c2c3ccccc3c(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)c3nsnc23)cc1,-4.603624652,-2.8136587600000005,1.4475,1.089,0.3585
664,O=P(c1ccccc1)(c1ccccc1)c1cccc2c1S(=O)(=O)c1c-2cccc1P(=O)(c1ccccc1)c1ccccc1,-6.428149022,-1.847109832,4.0367,2.9322,1.1044999999999998
665,c1ccc(-c2cc(-c3ccc4c(c3)C3(c5ccccc5-c5ccccc53)c3cc(-c5cc(-c6ccccn6)nc(-c6ccccn6)c5)ccc3-4)cc(-c3ccccn3)n2)nc1,-5.662964454,-1.686834686,3.5252,2.629,0.8961999999999999
666,O=C(Oc1ccccc1)c1cccc(C(=O)Oc2ccccc2)c1N(c1ccccc1)c1ccccc1,-5.182955358,-1.546423862,2.9458,2.7092,0.2366000000000001
667,c1ccc(-c2nc(-n3c4ccccc4c4c5ccccc5ccc43)c3ccccc3n2)cc1,-5.40010233,-2.021262792,2.8563,2.5283,0.3279999999999998
668,N#Cc1ccc(-n2c(/C=C/c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)nc3c4ccccc4c4ccccc4c32)cc1,-4.921453804,-1.988609112,2.5389,2.012,0.5268999999999999
669,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(C(=O)c2ccc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)cc2)cc1,-5.313025850000001,-1.906974912,2.9385,2.6338,0.3046999999999999
670,c1ccc(C(=C(c2ccccc2)c2ccc3c4ccccc4n(-c4cccc(-c5nc6ccccc6n5-c5ccccc5)c4)c3c2)c2ccccc2)cc1,-5.094790422,-1.238935042,3.4333,2.362,1.0713
671,O=C(C(=O)c1ccc(C(=C(c2ccccc2)c2ccccc2)c2ccccc2)cc1)c1ccc(C(=C(c2ccccc2)c2ccccc2)c2ccccc2)cc1,-5.497519142,-2.218273328,2.7296,2.1995,0.5301
672,Cc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(C)ccc1N2c1ccc(-c2ncccn2)cc1,-4.724715382,-1.628330176,2.5349,2.5272,0.0076999999999998
673,CC1(C)c2ccccc2-c2ccc(-c3cc4nsnc4cc3-c3ccc4c(c3)C(C)(C)c3ccccc3-4)cc21,-5.661603884,-2.31024786,2.9687,2.0906,0.8781000000000003
674,c1ccc(-c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)nc3c4ccccc4nn23)cc1,-4.907848104,-1.77282271,2.7297,2.049,0.6806999999999999
675,Cn1c(-c2ccc(C(F)(F)F)cc2)cc2nc3c(cc(-c4ccc(C(F)(F)F)cc4)n3C)nc21,-5.431123326,-2.0139157140000004,3.097,2.0685,1.0285000000000002
676,Cc1ccc2c(c1)c1ccc3c4cc(C)ccc4c4c5ccc(C)cc5c5c6ccccc6c6c7cc(C)ccc7c2c2c1c3c4c5c62,-4.899956798000001,-1.656630032,2.7863,1.9217,0.8646000000000003
677,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(-n4c5ccccc5c5cc(-c6ccc7c(ccn7-c7ccccc7)c6)ccc54)cc3)n2)cc1,-5.082001064000001,-1.91296142,2.8084,2.5784,0.2299999999999999
678,N#Cc1ccc(-c2cc(-c3ccccc3)c(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc2-c2ccccc2)cc1,-5.386224516,-1.73472675,3.3129,2.8614,0.4514999999999998
679,C/C=C\C=C/C1=CN(c2ccc(-c3nc(C#N)c(C#N)nc3-c3ccc(N4c5ccccc5C(C)(C)c5ccccc54)cc3)cc2)c2ccccc2C1(C)C,-4.97152278,-2.892843934,1.7571,1.6085,0.1486
680,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(C(=O)c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)cc2)cc1,-4.977781402000001,-1.997860988,2.4597,2.4527,0.0070000000000001
681,N#Cc1c(-n2c3ccccc3c3ccccc32)cc2c3ccccc3n(-c3ccccc3)c2c1-n1c2ccccc2c2ccccc21,-5.38513606,-1.876498144,2.9063,2.7632,0.1431
682,N#Cc1ccc(-n2c(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)nc3c2C2CC=Cc4ccc5cccc-3c5c42)cc1,-4.929889338,-1.92248541,2.5714,2.0779,0.4935
683,CCCCCCn1ccc2c3c(ccc4cnc5ccccc5c43)ccc21,-5.348672784000001,-1.349141212,3.6236,2.5197,1.1039000000000003
684,COc1ccc(-c2cncc(-c3ccc(OC)cc3)n2)cc1,-5.605004172,-1.2890040180000002,3.7495,3.0335,0.7159999999999997
685,CC1(C)c2ccccc2N(c2ccc(C(=O)/C=C(\O)c3ccc(N4c5ccccc5C(C)(C)c5ccccc54)cc3)cc2)c2ccccc21,-4.8621329520000005,-1.973370728,2.4399,2.4337,0.0062000000000002
686,CC(C)(c1ccc(OC(=O)CCP2(=O)Oc3ccccc3-c3ccccc32)cc1)c1ccc(OC(=O)CCP2(=O)Oc3ccccc3-c3ccccc32)cc1,-6.274132498,-1.417441826,4.3357,3.0399,1.2958000000000005
687,c1ccc(-c2cc(-c3ccc(N4c5ccccc5C5(c6ccccc6-c6ccccc65)c5ccccc54)cc3)nc(-c3ccccn3)n2)nc1,-5.006081258,-1.84901463,2.6527,2.6457,0.0069999999999996
688,N#Cc1ccc(-c2cnc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nsnc23)cc1,-5.21234367,-2.932300464,2.0069,1.4422,0.5647
689,c1cc(-n2c3ccccc3c3ccccc32)cc(-n2c3ccccc3c3ccccc32)c1,-5.407449408000001,-0.765728796,4.0181,3.3286,0.6894999999999998
690,CC1(C)c2cc(-c3ccccc3)ccc2N(c2ccc(S(=O)(=O)c3ccc(N4c5ccc(-c6ccccc6)cc5C(C)(C)c5cc(-c6ccccc6)ccc54)cc3)cc2)c2ccc(-c3ccccc3)cc21,-5.025673466,-1.847926174,2.6258,2.6162,0.0095999999999998
691,O=S1(=O)c2ccccc2C2(c3ccccc31)c1ccccc1S(=O)(=O)c1ccccc12,-6.921219590000001,-1.424788904,4.8276,3.578,1.2496000000000005
692,c1ccc(N(c2ccccc2)c2ccc3c(c2)c2cc4ccccc4c4c5c6ccccc6ccc5n3c24)cc1,-4.890977036000001,-1.672684758,2.7237,2.1962,0.5274999999999999
693,c1ccc(-c2cc(-c3ccc(N4c5ccccc5C5(c6ccccc6-c6ccccc65)c5ccccc54)cc3)nc(-c3ccccc3)n2)cc1,-4.981590998000001,-1.841939666,2.6375,2.6307,0.0068000000000001
694,c1ccc(C(=C(c2ccccc2)c2ccc3c4ccccc4n(-c4ccc(-c5nc6ccccc6n5-c5ccccc5)cc4)c3c2)c2ccccc2)cc1,-5.134246952,-1.271316608,3.4202,2.3737,1.0465
695,CC1(C)c2ccccc2N(c2ccc3c(c2)-c2ccccc2S3(=O)=O)c2c(-c3ccccc3)cccc21,-5.595480182,-1.490912606,3.5626,2.8107,0.7519
696,O=P(c1ccccc1)(c1ccccc1)c1cccc(-c2nc3ccccc3n2-c2cccc(P(=O)(c3ccccc3)c3ccccc3)c2)c1,-5.86813841,-1.318120216,4.0616,2.9915,1.0701000000000005
697,c1ccc2c(c1)Oc1ccc(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)c3c1B2c1ccccc1O3,-4.573147884,-1.823435914,2.4629,2.4626,0.0002999999999997
698,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(C(=O)c2ccc(N3c4ccccc4Oc4ccccc43)cc2)cn1,-4.7829477780000005,-2.1464352320000004,2.141,2.1212,0.0198
699,c1ccc(-n2c3ccccc3c3ccc(-c4cc(-c5ccc6c7ccccc7n(-c7ccccc7)c6c5)ncn4)cc32)cc1,-5.449627078000001,-1.681120292,3.3048,2.7476,0.5572000000000004
700,CCCCCCCCCCCCOc1ccc(C#Cc2ccc(C#Cc3ccc(OCCCCCCCCCCCC)cc3)c3nccnc23)cc1,-5.001727434,-2.116502692,2.5567,1.6995,0.8572000000000002
701,O=C(c1ccc(N2c3ccccc3C(c3ccccc3)(c3ccccc3)c3ccccc32)cc1)c1ccc(N2c3ccccc3C(c3ccccc3)(c3ccccc3)c3ccccc32)cc1,-5.199826426,-2.074052908,2.6026,2.5861,0.0164999999999997
702,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(C(=O)c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)cc2)cn1,-5.019414844000001,-2.1094277280000004,2.3977,2.3909,0.0068000000000001
703,c1ccc(-c2c3ccccc3c(-c3ccc4c(c3)Oc3ccccc3N4c3ccccc3)c3nsnc23)cc1,-4.650700374,-2.538551506,1.7224,1.0327,0.6897
704,CCCCCCCCN1C(=O)c2cccc3c(-c4cnc(C=C(C#N)C#N)s4)ccc(c23)C1=O,-6.736998412,-3.549999244,2.8423,1.8107,1.0316
705,O=P(c1ccccc1)(c1ccccc1)c1ccc(-n2c(-c3ccccc3P(=O)(c3ccccc3)c3ccccc3)nc3ccccc32)cc1,-5.792762832,-1.069680134,4.3752,3.3106,1.0646000000000004
706,N#Cc1ccc(-c2cc(N3c4ccccc4Oc4ccccc43)cc(-c3ccc(C#N)cc3)c2C#N)cc1,-5.188669752,-2.499639204,2.1393,2.0534,0.0859
707,c1ccc(-c2nc(-c3ccc(N4c5ccccc5C5(c6ccccc6-c6ccccc65)c5ccccc54)cc3)cc(-c3ccc(N4c5ccccc5C5(c6ccccc6-c6ccccc65)c5ccccc54)cc3)n2)cc1,-5.023496554,-2.0139157140000004,2.5377,2.5318,0.0059
708,c1ccc2c(c1)-c1ccccc1-n1c-2nc2c3cccc4ccc5cccc(c5c43)c21,-5.119552796000001,-1.4881914660000002,3.2645,2.1697,1.0947999999999998
709,CC1(C)c2ccccc2N(c2ccc(-c3nc(-c4ccccc4)cc(-c4ccccc4)n3)cc2)c2ccccc21,-4.7892064,-1.774455394,2.6605,2.6532,0.0072999999999998
710,CC1(C)c2ccccc2N(c2ccc(-c3cc(-c4ccccn4)nc(-c4ccccn4)c3)cc2)c2ccccc21,-4.898324114,-1.542614266,2.8605,2.8533,0.0072
711,c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccn3nc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)nc3c2)cc1,-5.277106802,-1.7491487920000002,3.1874,2.7571,0.4302999999999999
712,O=[N+]([O-])c1ccc(C2=NN(c3ccccc3)C(c3ccc4ccc5cccc6ccc3c4c56)C2)cc1,-5.310576824,-2.453379824,2.6631,1.7716,0.8915
713,c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4nc5c6cccnc6c6ncccc6c5nc34)cc2)cc1,-4.893426062,-2.377732132,2.1074,1.7872,0.3202000000000002
714,Cc1nn(-c2ccccc2)c2c1c(=O)oc1ccc(-n3c4ccccc4c4cc(-n5c6ccccc6c6ccccc65)ccc43)cc12,-5.2713924080000005,-1.80139468,3.0984,2.9993,0.0990999999999999
715,N#Cc1cc(N2c3ccccc3Oc3ccccc32)c(N2c3ccccc3Oc3ccccc32)cc1C#N,-5.25724248,-2.589981052,2.0847,1.9134,0.1713000000000002
716,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(C(=O)c2ccc(N3c4ccccc4Oc4ccccc43)cc2)nc1,-4.772607446,-2.124121884,2.1376,2.1096,0.028
717,N#Cc1ccc(OC(=O)c2cccc(C(=O)Oc3ccc(C#N)cc3)c2N(c2ccccc2)c2ccccc2)cc1,-5.51575078,-2.01636474,2.8019,2.6416,0.1602999999999999
718,CC1(C)c2ccccc2N(c2ccc(-c3c(C#N)c(-c4cccc5ccccc45)nc(-c4cccc5ccccc45)c3C#N)cc2)c2ccccc21,-4.897507772,-2.427528994,2.1384,2.1381,0.0002999999999997
719,Cc1cc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)ccc1-c1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1ccccc1N2c1ccccc1,-4.97560449,-1.692276966,3.0381,2.6233,0.4148
720,Cc1nc(-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)cc(-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)n1,-4.71709619,-2.077862504,2.2048,2.1733,0.0315000000000003
721,C1=Cc2ccc3cccc4c3c2C(C1)c1c-4nc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)n1-c1ccccc1,-4.680088686,-1.171722884,3.0216,2.0781,0.9434999999999998
722,Clc1ccc2c(c1)c1ccc3c4cc(Cl)ccc4c4c5ccc(Cl)cc5c5c6ccccc6c6c7cc(Cl)ccc7c2c2c1c3c4c5c62,-5.488267266,-2.24902221,2.7623,1.904,0.8583000000000003
723,O=S1(=O)c2ccc(N3c4ccccc4C(c4ccccc4)(c4ccccc4)c4ccccc43)cc2-c2cc(N3c4ccccc4C(c4ccccc4)(c4ccccc4)c4ccccc43)ccc21,-5.3454074160000005,-2.101536422,2.6733,2.6619,0.0113999999999996
724,Cc1nc(-c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)cc2)cc(-c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)cc2)n1,-4.939413328,-1.97554764,2.5143,2.4851,0.0291999999999998
725,CCCCCCCCC1(CCCCCCCC)c2cc(-c3ccc(C#N)cc3)ccc2-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc21,-4.986761164000001,-1.774455394,2.9257,2.4569,0.4687999999999999
726,CC1(C)c2ccccc2N(c2cnc3nc(-c4ccccc4)c(-c4ccccc4)nc3c2)c2ccccc21,-5.032204202000001,-2.356235126,2.0805,2.0532,0.0272999999999998
727,CC(C)(C)c1ccc(-n2c(-c3ccc(-c4ccc(N5C6=CC=CCC6C(c6ccccc6)(c6ccccc6)c6ccccc65)cc4)cc3)nc3c4ccccc4c4ccccc4c32)cc1,-4.490969456,-1.3426104760000002,2.6917,2.1672,0.5245000000000002
728,c1ccc(-c2cccc(N(c3ccc(-c4cc5cccc6ccc7cccc4c7c65)c(-c4ccccc4)c3)c3ccc4c(c3)c3ccccc3n4-c3ccccc3)c2)cc1,-4.748117186,-1.4136322300000002,2.9681,2.0825,0.8856000000000002
729,c1ccc([Si](c2ccccc2)(c2ccc(-c3cccnc3)cc2)c2ccc(-c3cccc4c3sc3ccccc34)cc2)cc1,-5.718203596,-1.167096946,3.9892,3.0406,0.9486
730,Cc1ccc(C2=CC(c3ccccc3)=P3(Oc4ccccc4O3)C(c3ccccc3)=C2)cc1,-5.087715458,-1.064782082,3.5535,2.7142,0.8393000000000002
731,O=C(c1ccc(N2c3ccccc3Sc3ccccc32)cc1)c1ccc(P(=O)(c2ccccc2)c2ccccc2)cc1,-5.052068524,-2.15378231,2.4181,2.4091,0.0089999999999998
732,CC1(C)c2ccccc2N(c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)c3nc(-c4ccccc4)c(-c4ccccc4)nc23)c2ccccc21,-4.889344352,-2.246028956,1.9869,1.9652,0.0217
733,c1ccc2c(c1)oc1ccc3c4ccccc4n(-c4cnc(-n5c6ccccc6c6ccc7oc8ccccc8c7c65)cn4)c3c12,-5.500240282,-1.773911166,3.1197,2.756,0.3637000000000001
734,c1csc(-c2cncc(-c3cccs3)n2)c1,-5.887730618000001,-1.722209506,3.6252,2.4783,1.1469
735,COc1cc(N2c3ccccc3C(C)(C)c3ccccc32)cc(OC)c1-c1nc(-c2ccccc2)nc(-c2ccccc2)n1,-4.858867584,-1.682208748,2.858,2.8579,0.0001000000000002
736,c1ccc(N(c2ccc(-c3ccc(-c4ccc(-c5ccc(N(c6ccccc6)c6cccc7c6sc6ccccc67)cc5)cc4)cc3)cc2)c2cccc3c2sc2ccccc23)cc1,-4.920365348000001,-1.194308346,3.2798,2.637,0.6427999999999998
737,c1ccc2c(c1)Oc1ccccc1N2c1ccc(-c2cncc(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)n2)cc1,-4.7203615580000005,-1.989697568,2.2736,2.265,0.0085999999999999
738,c1csc(-c2ccc(-c3cc(-c4ccc(-c5cccs5)cc4)c4ccc5c(-c6ccc(-c7cccs7)cc6)cc(-c6ccc(-c7cccs7)cc6)c6ccc3c4c65)cc2)c1,-5.0058091440000005,-1.895001896,2.8278,1.8239,1.0038999999999998
739,O=P1(c2ccccc2)c2ccccc2P(=O)(c2ccccc2)c2ccccc21,-6.779720310000001,-1.5183961200000002,4.6251,3.4802,1.1448999999999998
740,O=C(/C=C(\OB(F)F)c1ccc2ccc3ccccc3c2c1)c1ccccc1,-6.181341624,-2.684132496,3.1213,2.3391,0.7822
741,CCCCCCCCOc1ccc(C#Cc2ccc(C#Cc3ccc(OCCCCCCCC)cc3)c3nccnc23)cc1,-4.983223682,-2.111876754,2.5433,1.6938,0.8494999999999999
742,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccccc3-n3c4ccccc4c4cc(-c5ccc6c(c5)c5ccccc5n6-c5ccccc5)ccc43)n2)cc1,-4.921998032,-1.7937754880000003,2.6382,2.6005,0.0377
743,CC(C)(C)c1cc(-c2ccccc2)c2c(c1)c1cc(C(C)(C)C)cc(-c3ccccc3)c1n2-c1ccc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)cc1,-5.195472602,-1.851191542,2.8889,2.7354,0.1535000000000002
744,c1ccc(-c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)n3nc4ccccc4c3n2)cc1,-5.042000306,-1.75649587,2.8439,2.1119,0.7320000000000002
745,c1ccc(-c2cc(-c3ccccc3)cc(-c3c4ccccc4c(-c4c5ccccc5c(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)c5ccccc45)c4ccccc34)c2)cc1,-4.965808386000001,-1.643296446,2.9107,1.717,1.1936999999999998
746,CC(C)c1cc(C(C)C)c(B2c3ccccc3Oc3cc(-n4c5ccccc5c5c6c(c7ccccc7n6-c6ccccc6)c6c(c7ccccc7n6-c6ccccc6)c54)ccc32)c(C(C)C)c1,-4.870296372,-1.717583568,2.7226,2.6155,0.1070999999999999
