,ID,SMILES,HOMO,LUMO,S1,T1,f_S1,f_T1
408,408,C(C=Cn1ccc2cc3ccoc3cc21)=Cc1cccc2cnccc12,-5.075198214,-1.696358676,3.0765,1.9687,0.6992,0.0
409,409,N#Cc1cccc(-c2ccc(C3(c4ccc(CSCc5ccc6occc6c5)cc4)CCCCC3)cc2)c1,-5.855621166,-1.449823392,4.1062,3.1322,0.0224,0.0
410,410,Cc1cc(C)c(-c2c(N(C)C)ccc3ccccc23)c(C)c1-c1nc2nc3ncoc3nc2o1,-5.347312214,-2.182626394,2.7582,2.5444,0.0008,0.0
411,411,CN(C)c1ccc2c(-c3cnc4sc5ncccc5c4c3)cccc2c1,-5.093974080000001,-1.507783674,3.1526,2.5007,0.0139,0.0
412,412,Cc1c(C)c(-c2ccc3c(c2)ncn3-c2ccccc2)c(C)c(C)c1-c1ccc2c(c1)-c1ccccc1C2,-5.704053668,-0.724095354,4.6044,3.0783,0.0585,0.0
413,413,C[SiH]1c2ccccc2-c2cccc(COCc3cccc4sc5ncccc5c34)c21,-5.93752748,-1.339072994,4.0756,2.9544,0.0574,0.0
414,414,c1cc2c(ccn2CSCc2ccc(-c3cncc4nccnc34)cc2)cn1,-5.76473509,-2.549980294,2.9333,2.5391,0.0002,0.0
415,415,Cc1cc(C)c(-c2cccnc2-c2ccccc2)c(C)c1C#Cc1ccnc2c1ccc1cccnc12,-5.784599412,-1.927111348,3.4789,2.3601,0.8308,0.0
416,416,Cc1c(C)c(-c2cccc3c2[SiH2:2]c2ccncc2-3)c(C)c(C)c1-c1ccc2c(c1)c1ccccc1c1nccnc21,-6.083652698,-1.7627544920000002,3.7727,2.8638,0.0103,0.0
417,417,Cc1c(C)c(-c2ccc(-n3cnc4cc5ncn(-c6ccc(-c7c(C)c(C)c(-c8cccc9c8ncc8ccccc89)c(C)c7C)cc6)c5cc43)cc2)c(C)c(C)c1Br,-5.428946414,-1.531185478,3.6883,2.7997,0.0,0.0
418,418,Cc1cc(-c2cccnn2)c(C)cc1-c1ccc(-c2cccc3c2C(C)(C)c2ccccc2-3)cc1,-5.75248996,-1.346147958,3.5447,2.7052,0.0043,0.0
419,419,N#Cc1cc(COCCOCc2cnc3c(c2)[SiH2:2]c2cccnc2-3)cc(C#N)c1C#N,-6.620805734,-2.7513446540000004,3.5564,2.9906,0.0001,0.0
420,420,Cc1cc(-n2c3ccccc3c3ccncc32)c(C)cc1-c1ccc(-c2cccc3c2Oc2ccccc2O3)cc1,-5.435749264,-1.1379807480000002,3.9947,3.0695,0.1753,0.0
421,421,Cc1c(C)c(-c2ccnc3sc4ccccc4c23)c(C)c(C)c1-c1cnc2c(c1)[CH2:2]c1cccnc1[SiH2:2]2,-6.067597972000001,-1.31022891,4.0724,3.1442,0.0379,0.0
422,422,c1cnc2c(c1)-c1cc(-c3ccc(C4(c5ccc(-c6ccc(C7(c8ccc(-c9cccc%10c9[CH2:2]c9cccnc9[SiH2:2]%10)cc8)CCCCC7)cc6)cc5)CCCCC4)cc3)cnc1[SiH2:2]2,-5.8172530920000005,-1.5491450020000002,3.9211,2.8748,0.0794,0.0
423,423,Cc1cc(-c2nccc3c2[SiH2:2]c2cnccc2-3)c(C)cc1-c1ccc(-c2ccc3c(c2)-c2ncccc2[SiH2:2]3)cc1,-5.836301072,-1.875137574,3.5568,2.8536,0.0285,0.0
424,424,Cc1c(C)c(-c2ccc(C#N)cc2C#N)c(C)c(C)c1-c1ccc(-c2ccc(N)cc2)cc1,-5.32391041,-1.995684076,3.0827,3.0821,0.0001,0.0
425,425,Cc1cc(C)c(-c2cncc3cccnc23)c(C)c1C=Cc1ccc2c(n1)oc1ncccc12,-5.5976570940000006,-1.8952740100000005,3.2532,2.3028,0.0404,0.0
426,426,c1cncc(-c2ccccc2-c2ccc(COCc3ccc4c(c3)Cc3ccccc3-4)cc2)c1,-5.7584764680000005,-0.9129424700000002,4.4678,3.053,0.3607,0.0
427,427,Cc1cccc2c3ccccc3n(-c3ccc(C4(c5ccc(-c6ccc(C7(c8ccc(-c9ccncn9)cc8)CCCCC7)cc6)cc5)CCCCC4)cc3)c12,-5.207717732,-1.58778519,3.4257,3.0633,0.0,0.0
428,428,Cc1cc(C)c(-c2c(C)cc(C)c(-c3ccc4ncoc4c3)c2C)c(C)c1-c1ccc2c(c1)-c1ccccc1C2,-5.787320552000001,-0.782599864,4.6066,3.0819,0.3222,0.0
429,429,c1ccc(-c2ccc(-c3ccc(-n4c5ccccc5c5cccnc54)cc3)cc2)nc1,-5.466498146,-1.3654680520000002,3.6999,2.8103,0.7114,0.0
430,430,c1ccc(-n2c3ccccc3c3cccc(COCc4cnc5cccnc5c4)c32)cc1,-5.456429928,-1.7276517860000002,3.3699,2.9758,0.0007,0.0
431,431,Cc1c(C)c(-c2csc3ccccc23)c(C)c(C)c1-c1c(C)c(C)c(-c2c3ncsc3cc3ncsc23)c(C)c1C,-5.7821503860000005,-1.4955385440000002,3.9239,2.8902,0.0006,0.0
432,432,O=c1ccn(C=Cc2ccc(-c3cnc4sc5ncccc5c4c3)cc2)c2ccccc12,-5.646909728000001,-1.846021376,3.4161,2.4348,1.1115,0.0
433,433,Cn1ccc2c(C#Cc3ccc(C4(c5ccc(-c6ccccc6S(C)(=O)=O)cc5)CCCCC4)cc3)cccc21,-4.98784962,-1.0732176160000002,3.5837,2.4169,0.8591,0.0
434,434,c1ccc(Nc2ccc(CSCc3ccc(-c4nc5nc6ocnc6cc5o4)cc3)cc2)cc1,-5.199282198,-2.0269771860000003,2.8616,2.6513,0.0049,0.0
435,435,Cc1cc(-c2ccc3c(c2)sc2ccccc23)c(C)cc1CSCc1ccc2c(c1)[SiH2]c1ncccc1[SiH2:2]2,-5.779701360000001,-1.125463504,4.0658,3.004,0.0307,0.0
436,436,Cc1c(C)c(-c2c(C)c(C)c(-c3nc4ccccc4n3-c3ccccc3)c(C)c2C)c(C)c(C)c1-c1ccc2cncnc2c1,-5.893717126,-1.798401426,3.7933,2.8788,0.0054,0.0
437,437,c1cc(COCCOCc2ccc3ccccc3c2)c2c(c1)[SiH2]c1cnccc1[SiH2:2]2,-5.818341548,-1.304242402,4.2814,2.7497,0.0,0.0
438,438,c1cnc2sc3c(-c4ccc(C5(c6ccc(-c7ccc(C8(c9ccc(-c%10ccnc%11oc%12ncccc%12c%10%11)cc9)CCCCC8)cc7)cc6)CCCCC5)cc4)cccc3c2c1,-5.787320552000001,-1.724114304,3.7866,3.0051,0.0852,0.0
439,439,Cn1cnc2ccc(COCCOCc3ccc4sc5ccccc5c4c3)cc21,-5.84772986,-1.014713106,4.1693,3.1416,0.0277,0.0
440,440,Cc1c(C)c(-c2cc3nccnc3cn2)c(C)c(C)c1C#Cc1ncco1,-5.737251576,-2.420726144,2.9309,2.5759,0.0218,0.0
441,441,C(=Cc1cccc2c1-c1cccnc1[SiH2:2]2)c1ccccn1,-5.873308576,-1.5918669,3.7686,2.591,0.3202,0.0
442,442,Cc1c(C)c(-c2cccc3c2-c2cccnc2[SiH2:2]3)c(C)c(C)c1C=Cc1cc2c(cn1)-c1ccccc1[SiH2:2]2,-5.645277044,-1.7869726380000002,3.4406,2.3388,0.8859,0.0
443,443,Cc1cc(-c2c(C)c(C)c(-c3ccc4ccsc4c3)c(C)c2C)c(C)cc1-c1ccnc(-c2ccccc2)c1,-5.8912681000000005,-1.148048966,4.4357,3.1201,0.1903,0.0
444,444,Cc1cc(C)c(-c2ccccc2C(F)(F)F)c(C)c1COCc1c2ccccc2cc2c3ccccc3n(C)c12,-5.015605248000001,-1.233764876,3.2977,2.2726,0.0568,0.0
445,445,Cc1cc(C)c(-c2cnc(-c3ccccc3)nc2)c(C)c1C=Cc1ccc2ncoc2c1,-5.696706590000001,-1.483565528,3.8598,2.4995,0.2984,0.0
446,446,Cc1cc(C)c(-c2ncno2)c(C)c1C#Cc1cccc2c1Cc1ccccc1-2,-5.738340032000001,-1.555947852,4.1285,2.5759,0.1292,0.0
447,447,Cc1cc(C)c(-c2cccc3c2oc2ncccc23)c(C)c1-c1ccc(C2(c3ccc(-c4nncc5cccnc45)cc3)CCCCC2)cc1,-5.913309334,-2.18779656,3.0507,2.575,0.0005,0.0
448,448,Cc1cc(-c2c(C)cc(C)c(-n3c4ccccc4c4c5c6ccccc6n(-c6c(C)cc(C)c(-c7cc(C)c(-c8cccc9c8ncn9C)cc7C)c6C)c5ccc43)c2C)c(C)cc1Br,-4.780770866,-0.866138862,3.405,2.7078,0.0662,0.0
449,449,Cc1cc(-c2cnc3nccnc3n2)c(C)cc1-c1ccc2c(c1)ncn2-c1ccccc1,-5.896166152,-2.520864096,2.739,2.3417,0.0027,0.0
450,450,O=Cc1ccc(-c2ccc(COCc3ccc4c(n3)oc3ccccc34)cc2)cc1,-6.161205188,-1.882212538,4.0148,2.8961,0.0373,0.0
451,451,Cc1cc(-c2cnc3ccccc3c2)c(C)cc1-c1ccc(C2(c3ccc(-c4cccc5c6ccccc6c6nccnc6c45)cc3)CCCCC2)cc1,-5.719019938,-1.681392406,3.3217,2.8266,0.0079,0.0
452,452,c1cc(-c2ccc(-c3ccc(C4(c5ccc(-c6cc7cccnc7cn6)cc5)CCCCC4)cc3)cc2)c2c(c1)[SiH2:2]c1cnccc1-2,-5.8414712380000005,-1.8446608060000005,3.5883,2.5566,0.1185,0.0
453,453,c1cnc2c(c1)[SiH2:2]c1c(-c3ccc(C4(c5ccc(-c6ccc(C7(c8ccc(-c9ccc(-n%10c%11ccccc%11c%11ccccc%11%10)cc9)cc8)CCCCC7)cc6)cc5)CCCCC4)cc3)ccnc1-2,-5.299964378,-1.40818995,3.6983,3.0651,0.0048,0.0
454,454,CC1c2ccccc2-c2c(CSCCSCN3c4ccccc4Oc4ccccc43)cccc21,-4.872473284,-0.938249072,3.5683,2.9338,0.0001,0.0
455,455,Cn1c2cc(COCc3ccc(C4(c5ccc(-c6c7ccccc7cc7ccccc67)cc5)CCCCC4)cc3)ccc2c2cc3ccccc3cc21,-5.051796410000001,-1.5782612000000005,3.3083,1.7631,0.0,0.0
456,456,Cn1c2cc(COCc3ccc(C4(c5ccc(-c6ccc7scnc7c6)cc5)CCCCC4)cc3)ccc2c2cc3ccccc3cc21,-4.980774656,-1.1496816500000002,3.3511,2.3088,0.0381,0.0
457,457,Cc1cc(C)c(-c2ccc(S(C)(=O)=O)cc2)c(C)c1C#Cc1ccc2c(c1)-c1cnccc1[SiH2:2]2,-5.79738877,-1.8288781940000003,3.6264,2.4666,0.7278,0.0
458,458,O=S1(=O)c2ccccc2-c2ccc(C=CCSCc3nncc4cccnc34)cc21,-6.116306378,-2.43133859,3.0908,2.6092,0.0148,0.0
459,459,Cc1cc(-c2cccc3c2C(C)c2ccccc2-3)c(C)cc1-c1ccc(C2(c3ccc(-c4ccc5c(c4)C(C)(C)c4ccccc4-5)cc3)CCCCC2)cc1,-5.462144322,-1.030223604,4.0517,2.8164,1.1707,0.0
460,460,CN(C)c1ccccc1COCc1ccc(-c2ccc3cnncc3n2)cc1,-5.713577658,-2.1415371800000003,3.2123,2.8737,0.0001,0.0
461,461,c1nc2cc3oc(CSCc4c5ncoc5cc5ocnc45)nc3cc2o1,-6.036032748,-1.396761162,3.9927,3.1088,0.0786,0.0
462,462,c1ccc2c(CSCCOCc3ccc4sc5ccccc5c4c3)nccc2c1,-5.702693098,-1.4522724180000002,3.7003,2.6879,0.0174,0.0
463,463,Cc1cc(C)c(-c2ccc3c(c2)-c2ccccc2C3)c(C)c1C=Cc1nccc2c1-c1cnccc1[SiH2:2]2,-5.569085124000001,-1.670235732,3.3736,2.3827,0.0422,0.0
464,464,Cc1cc(-c2ccc(-c3nc4ccccc4o3)cc2)c(C)cc1-c1ccc(C#N)cc1,-5.967187906,-1.813095582,3.7744,2.7338,1.3739,0.0
465,465,Cc1c(C)c(-c2cncc3ncccc23)c(C)c(C)c1COCc1ccnnc1,-6.248281668,-1.784523612,3.6267,2.7972,0.0042,0.0
466,466,Cc1cc(C)c(-c2cc(C#N)c(C#N)c(C#N)c2)c(C)c1COCc1cccc2c1ccn2C,-5.602283032000001,-2.763589784,2.4107,2.4089,0.0005,0.0
467,467,Cc1c(C)c(C=Cn2cnc3cc4ncn(C=Cc5c(C)c(C)c(-c6nccc7c6-c6ccccc6[SiH2:2]7)c(C)c5C)c4cc32)c(C)c(C)c1Br,-5.4830971,-1.479483818,3.7095,3.0191,0.0006,0.0
468,468,O=Cc1ccccc1-c1ccc(C#Cc2cnc3sc4ncccc4c3c2)cc1,-5.940792848,-2.01500417,3.4415,2.5383,0.4192,0.0
469,469,C(=Cc1ccnc2c1-c1cccnc1[SiH2:2]2)c1ccc(C2(c3ccc(-c4cncc5ncccc45)cc3)CCCCC2)cc1,-6.031678924,-1.869967408,3.7571,2.6601,0.3542,0.0
470,470,Cc1c(C)c(-c2nccc3cccnc23)c(C)c(C)c1-c1cccc2c1[SiH2:2]c1ccccc1[CH2:2]2,-5.740516944,-1.7643871759999998,3.3616,2.8039,0.0004,0.0
471,471,Cc1c(C)c(-c2cccc3sc4ncccc4c23)c(C)c(C)c1-c1ccc(C2(c3ccc(-c4ccnc5c4[CH2:2]c4ccccc4[SiH2:2]5)cc3)CCCCC2)cc1,-5.995759876,-1.2381187,4.085,3.1355,0.0592,0.0
472,472,Cc1cc(-c2cncc3nccnc23)c(C)cc1C#Cc1cccc2c3ccccc3n(C)c12,-5.231935878,-2.430522248,2.48,2.3403,0.0532,0.0
473,473,Cc1cc(C)c(-c2c(C)c(C)c(-c3cccc4c3oc3ncccc34)c(C)c2C)c(C)c1-c1nncs1,-6.018889566,-1.352134466,4.1604,3.1285,0.0079,0.0
474,474,c1cc(CSCc2cncs2)c2c(c1)[SiH2:2]c1ccncc1[SiH2]2,-6.277125752,-1.247370576,4.3508,3.3169,0.0098,0.0
475,475,N#Cc1cc(-c2ccc(COCc3ccc4ccsc4c3)cc2)cc(C#N)c1C#N,-6.007732892,-2.910531344,2.8414,2.7338,0.0001,0.0
476,476,Cc1cc(C)c(-c2cccc3ncc4ccccc4c23)c(C)c1COCc1ccc2c(c1)-c1ccccc1S2(=O)=O,-6.171001292000001,-1.7094201480000002,4.0314,2.8061,0.0056,0.0
477,477,Cc1cc(C)c(-c2cc3cc4occc4cc3o2)c(C)c1C#Cc1ccc2ncsc2c1,-5.41370803,-1.64084742,3.4335,2.4564,0.0411,0.0
478,478,Cc1cc(C)c(-c2c(C)cc(C)c(-c3ccc(C#N)c(C#N)c3C#N)c2C)c(C)c1-c1ccc2c(c1)sc1ccccc12,-5.8779345140000006,-2.73746684,2.888,2.888,0.0,0.0
479,479,CC1C=Cc2ccc(C=CCOCc3cnc4oc5ccccc5c4c3)cc21,-5.3211892700000005,-1.363835368,3.6219,2.4654,0.0092,0.0
480,480,C(=Cc1cccc(Nc2ccccc2)c1)c1ccc(-c2cccc(-c3ccccc3)n2)cc1,-5.112477832,-1.64765027,3.0708,2.1444,0.0974,0.0
481,481,C[SiH]1c2ccccc2-c2cc(CSCc3nccc4c3[SiH2:2]c3cnccc3-4)ccc21,-5.81779732,-1.99051391,3.4336,2.951,0.0123,0.0
482,482,Cc1cc(C)c(-c2ccc3ccncc3c2)c(C)c1C=Cn1c2ccccc2c2cccc(C)c21,-5.280644284,-1.440571516,3.5069,2.7425,0.0147,0.0
483,483,Nc1cccc(C=Cc2ccc(C3(c4ccc(-c5cnc6oc7ccccc7c6c5)cc4)CCCCC3)cc2)c1,-5.2126157840000005,-1.3066914280000002,3.6408,2.2748,0.5329,0.0
484,484,Cc1cc(-c2cncc3c2[SiH2:2]c2ccncc2-3)c(C)cc1C=Cc1cccc2c1Oc1ccccc1O2,-5.450987648,-1.729012356,3.361,2.3891,0.1637,0.0
485,485,N#Cc1cc(-c2ccc(C3(c4ccc(-c5ccc6c(c5)Nc5ccccc5CC6)cc4)CCCCC3)cc2)cc(C#N)c1C#N,-5.137784434,-2.802229972,2.1289,2.1283,0.0002,0.0
486,486,c1ccc2c(c1)cnc1cccc(COCc3ccc(C4(c5ccc(-n6nnc7ccccc76)cc5)CCCCC4)cc3)c12,-6.03820966,-1.465061776,4.0246,2.8135,0.0108,0.0
487,487,Cc1c(C)c(-c2cocn2)c(C)c(C)c1COCc1cc2c3c(c1)CCCN3CCC2,-4.765532482,0.031837338,4.3129,3.3224,0.0383,0.0
488,488,Cc1cc(C)c(-n2cnc3nc4ncn(-c5c(C)cc(C)c(-c6cccc7c6ncc6ccccc67)c5C)c4nc32)c(C)c1-c1cccc2c1ncc1ccccc12,-5.878478742,-1.659351172,3.8616,2.7986,0.0004,0.0
489,489,Cc1cc(-c2nnc[nH]2)c(C)cc1C=Cc1ccccc1P(c1ccccc1)c1ccccc1,-5.650991438,-1.440299402,3.735,2.5692,0.2892,0.0
490,490,c1cnc2c(c1)[CH2:2]c1ccc(CSCc3ccc(C4(c5ccc(-c6ccc7c(c6)sc6ccccc67)cc5)CCCCC4)cc3)nc1[SiH2:2]2,-5.609357996,-1.234581218,4.018,2.9016,0.0723,0.0
491,491,Cc1cc(-c2cc(C)c(-c3nc4nc5ncoc5cc4o3)cc2C)c(C)cc1-c1ccc(-n2cnc3ccccc32)cc1,-5.922289096,-1.941261276,3.7391,2.7869,0.0255,0.0
492,492,c1cnc2oc3ncc(COCCSCc4cncs4)cc3c2c1,-6.460530588,-1.600302434,4.4281,3.1305,0.021,0.0
493,493,Cc1c(C)c(-c2c3ncsc3cc3ncsc23)c(C)c(C)c1-c1ccc(C2(c3ccc(-c4ccc5c(c4)[CH2:2]c4ncccc4[SiH2:2]5)cc3)CCCCC2)cc1,-5.896166152,-1.466966574,3.9073,2.8903,0.0006,0.0
494,494,Cc1cc(C)c(-c2c(C)c(C)c(-c3cccc4c5ccccc5n(-c5ccccc5)c34)c(C)c2C)c(C)c1-c1ccc2c(c1)[SiH2:2]c1ncccc1-2,-5.34431896,-1.332270144,3.7881,2.9367,0.0002,0.0
495,495,Cc1cc(-c2ccc3c(c2)sc2ccccc23)c(C)cc1-c1ccc(-c2ccc3c(n2)-c2ccccc2[SiH2:2]3)cc1,-5.674665356,-1.525743198,3.7422,2.7608,1.1901,0.0
496,496,Cc1cc(-c2ccc3sc4ncccc4c3c2)c(C)cc1-c1ccc(-c2cccc3ccncc23)cc1,-5.795756086000001,-1.528192224,3.8464,2.6412,0.5635,0.0
497,497,Cc1cc(C)c(-c2ccc3ncccc3c2)c(C)c1-c1ccc(C2(c3ccc(-c4ccnc5sc6ccccc6c45)cc3)CCCCC2)cc1,-5.930180402,-1.439755174,3.9314,2.8139,0.0492,0.0
498,498,Cc1c(C)c(-c2cccc(-c3ccccn3)n2)c(C)c(C)c1-c1ccc2c(c1)-c1ccccc1[SiH]2C,-5.761741836000001,-1.16872963,4.0843,2.9404,0.0059,0.0
499,499,Cc1cc(C)c(-c2ccccc2C(F)(F)F)c(C)c1C=Cc1c2ncsc2cc2scnc12,-5.37833321,-1.7344546360000002,3.3103,2.1284,0.6579,0.0
500,500,c1ccc2cc3cc(COCc4cc5nc6ccoc6nc5o4)ccc3cc2c1,-5.405000382,-1.801666794,3.28,1.8284,0.0525,0.0
501,501,Cc1cc(C)c(-c2coc3nc4occc4nc23)c(C)c1COCc1cccc2c1C(C)c1ccccc1-2,-5.70895172,-1.8133676960000005,3.632,2.8908,0.0,0.0
502,502,c1ccc2c(c1)Oc1ccc(-c3ccc4c(n3)[SiH2:2]c3ccccc3-4)cc1O2,-5.261868418,-1.56329493,3.3053,2.4954,0.419,0.0
503,503,O=Cc1ccc(C=O)c(-c2ccc(C=Cc3cccc4c5ccccc5c5nccnc5c34)cc2)c1,-5.531805506,-2.599777156,2.4878,2.1595,0.1333,0.0
504,504,Cc1cc(-c2cncc3c2-c2ccncc2[SiH2:2]3)c(C)cc1-c1cnc2c(c1)[SiH2:2]c1ccccc1-2,-6.065965288,-1.947247784,3.6515,2.8753,0.0122,0.0
505,505,Cc1cc(C)c(-c2coc3cc4ccoc4cc23)c(C)c1COCc1ccc2c(c1)sc1ncccc12,-5.5919427,-1.294990526,4.0278,2.8197,0.0002,0.0
506,506,Cc1c(C)c(-c2ccc(-n3c4ccccc4c4c5c6ccccc6n(-c6ccc(-c7c(C)c(C)c(-c8cncc9c8[SiH2:2]c8ccncc8-9)c(C)c7C)cc6)c5ccc43)cc2)c(C)c(C)c1Br,-4.9726112360000005,-1.7869726380000002,2.9842,2.7448,0.0,0.0
507,507,C(C=Cc1cccc2c1-c1ccccc1C2)=Cc1ccc(-c2cccnc2)cc1,-5.414252258,-1.687651028,3.3952,2.0819,1.1875,0.0
508,508,c1cnc2c(c1)-c1cccc(-c3ccc(C4(c5ccc(-c6ccc(C7(c8ccc(-c9cccc%10c9oc9ncccc9%10)cc8)CCCCC7)cc6)cc5)CCCCC4)cc3)c1[SiH2:2]2,-5.647181842,-1.33199803,3.9444,2.9491,0.1271,0.0
509,509,Cc1c(C)c(-c2cccc3ncccc23)c(C)c(C)c1COCc1cccc2c1-c1ccccc1C2C,-5.74024483,-1.349413326,4.0994,2.7808,0.006,0.0
510,510,Cc1cc(C)c(-c2cnoc2)c(C)c1COCc1ccccc1-n1c2ccccc2c2ccccc21,-5.490716292,-0.761374972,4.0801,3.3788,0.0369,0.0
511,511,Cc1cc(C)c(-c2ccncc2)c(C)c1C=Cc1cccc2c1C=CC2C,-5.508131588,-1.15240279,3.9629,2.5433,0.6756,0.0
512,512,Cc1cc(-c2cnccc2-c2ccccc2)c(C)cc1-c1ccc(-c2ccc3c(c2)[SiH2:2]c2ccncc2[SiH2]3)cc1,-5.962561968,-1.41771394,4.08,3.0391,0.7996,0.0
513,513,c1ccc(-c2cccc(-c3ccc(C4(c5ccc(-c6ccc(C7(c8ccc(-c9cccc%10c9[SiH2:2]c9ncccc9-%10)cc8)CCCCC7)cc6)cc5)CCCCC4)cc3)n2)nc1,-5.65180778,-1.23131585,4.0666,3.0145,0.0604,0.0
514,514,C1=Cc2c(cccc2-c2ccc(C3(c4ccc(-c5ccc(C6(c7ccc(-c8cc9ccccc9cn8)cc7)CCCCC6)cc5)cc4)CCCCC3)cc2)C1,-5.520648832,-1.419346624,3.7338,2.5369,0.0969,0.0
515,515,Cc1c(C)c(-c2c(C)c(C)c(-c3ccc4c(n3)-c3ccccc3[SiH2:2]4)c(C)c2C)c(C)c(C)c1-c1cccc(N(c2ccccc2)c2ccccc2)c1,-4.953291142,-1.244377322,3.5256,2.9878,0.0,0.0
516,516,N#Cc1cc(-c2ccc(COCc3cncc4c3[SiH2:2]c3ccccc3-4)cc2)cc(C#N)c1C#N,-6.384066554,-2.9042727220000004,3.1208,2.7417,0.0029,0.0
517,517,Cc1cc(C)c(-n2cnc3nc4ncn(-c5c(C)cc(C)c(-c6ccc7oc8ncccc8c7c6)c5C)c4cc32)c(C)c1Br,-5.980521492,-1.591050558,4.0853,3.1465,0.0002,0.0
518,518,Cc1c(C)c(-c2cccc3c2-c2cnccc2[SiH2:2]3)c(C)c(C)c1CSCc1ccnnc1,-6.1473273740000005,-1.531729706,3.525,2.708,0.0069,0.0
519,519,Cc1c(C)c(-c2nncc3ncccc23)c(C)c(C)c1COCc1cccc(-n2c3ccccc3c3ccccc32)c1,-5.37153036,-2.131468962,3.022,3.0219,0.0,0.0
520,520,c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc6scnc6c5)cc4)cc3)cn2)cc1,-5.69942773,-1.5554036240000002,3.7322,2.7332,1.866,0.0
521,521,Cc1cc(-c2ccc3scnc3c2)c(C)cc1CSCc1ccc2c3c1CCCN3CCC2,-4.884174186,-1.0144409920000002,3.5801,3.2713,0.0,0.0
522,522,c1cc(COCc2ccc3c(c2)oc2ccccc23)c2scnc2c1,-5.929091946000001,-0.9387933000000002,4.5052,3.1703,0.0237,0.0
523,523,Cc1c(C)c(-n2cnc3nc4ncn(-c5c(C)c(C)c(-c6ccc(-c7nc8ccccc8o7)cc6)c(C)c5C)c4cc32)c(C)c(C)c1-c1ccc(-c2nc3ccccc3o2)cc1,-5.873308576,-1.6615280840000002,3.9441,2.8389,0.0,0.0
524,524,Cc1cc(-c2ncnc3ccccc23)c(C)cc1-c1c(C)c(C)c(-c2cccc3c2[SiH](C)c2ccccc2-3)c(C)c1C,-5.869226866,-1.785612068,3.6917,2.7881,0.01,0.0
525,525,C(=Cc1cccc2ncsc12)COCc1cccc(-c2ccccc2)n1,-6.0553528420000005,-1.20546502,4.4182,2.9426,0.1306,0.0
526,526,C(=Cc1cccc2c1[SiH2:2]c1ccccc1[CH2:2]2)c1ccncc1-c1ccccc1,-6.017801110000001,-1.52792011,4.0121,2.718,0.5364,0.0
527,527,Cc1cc(-c2nc3nc4ncoc4cc3o2)c(C)cc1-c1ccc2c(c1)C(C)C=C2,-5.7007883,-1.889559616,3.4531,2.5884,0.8697,0.0
528,528,Brc1ccc(COCn2c3ccccc3c3c4ccccc4n(COCc4ccc(-c5nncc6cccnc56)cc4)c32)cc1,-4.8300235,-2.21500796,2.2239,2.2221,0.0007,0.0
529,529,CS(=O)(=O)c1ccccc1-c1ccc(-c2cccc3c2[SiH2:2]c2cccnc2[CH2:2]3)cc1,-6.068958542000001,-1.260976276,4.2851,3.2263,0.4374,0.0
530,530,Cc1cc(-c2cccc3ccoc23)c(C)cc1-c1nc2cc3ocnc3nc2o1,-5.855621166,-1.95241795,3.5688,2.5462,0.8819,0.0
531,531,Cc1cc(C)c(C=Cn2cnc3cc4ncn(C=Cc5c(C)cc(C)c(-c6c7ncoc7nc7ncoc67)c5C)c4cc32)c(C)c1Br,-5.633304028,-1.913505648,3.3548,2.9765,0.0093,0.0
532,532,Cc1cc(-c2cc(C)c(-c3ccnc4c3[SiH2:2]c3cccnc3-4)cc2C)c(C)cc1-c1ccc2c(c1)Sc1ccccc1N2,-5.0243128960000005,-1.4016592140000002,3.4328,2.9005,0.0004,0.0
533,533,Cc1cc(C)c(-c2ccccc2C#N)c(C)c1-c1ccc(C2(c3ccc(-c4ccc5sccc5c4)cc3)CCCCC2)cc1,-5.7214689640000005,-1.305330858,4.1572,3.0541,0.0033,0.0
534,534,C(=Cc1ccc2cccnc2n1)COCc1cnc2ccccc2n1,-6.390325176,-2.018541652,4.1064,2.6277,0.0026,0.0
535,535,Cc1cc(C)c(-c2c(C)cc(C)c(-c3ccnc4c3[SiH2:2]c3ccccc3[SiH2]4)c2C)c(C)c1-c1nnc[nH]1,-6.301343898,-1.00954294,4.4887,3.4863,0.0034,0.0
536,536,O=Cc1ccccc1-c1ccc(C2(c3ccc(CSCc4ccnc5cnncc45)cc3)CCCCC2)cc1,-6.078482532,-2.308615176,3.3447,3.0319,0.0001,0.0
537,537,Cc1cc(-c2cnc(-c3ccccc3)cn2)c(C)cc1-c1ccc(C2(c3ccc(-c4cc5ccccc5cc4N(C)C)cc3)CCCCC2)cc1,-5.277378916,-1.654997348,3.4133,2.7487,0.0025,0.0
538,538,c1ccc2c(c1)CCc1cccc(-c3ccc(C4(c5ccc(-c6ccc(C7(c8ccc(-c9cncc%10c9[SiH2:2]c9ccncc9-%10)cc8)CCCCC7)cc6)cc5)CCCCC4)cc3)c1N2,-4.926351856,-1.7257469880000005,3.0522,2.964,0.0,0.0
539,539,Cn1ccc2c(COCCSCc3cnc4ccccc4n3)cccc21,-5.467586602,-1.753230502,3.3233,2.7643,0.0,0.0
540,540,Cc1c(C)c(-c2ccc3c(n2)[SiH2:2]c2ccccc2-3)c(C)c(C)c1C#Cc1cccc2c1N(C)c1ccccc1S2,-5.009346626,-1.4024755560000002,3.2778,2.6965,0.1302,0.0
541,541,Cc1cc(CSCc2ccc(-c3ccccn3)nc2)c(C)cc1C#N,-6.35250133,-1.632684,4.0551,3.0547,0.0011,0.0
