MolID,SMILES
124,CC1(C)c2ccccc2N(c2ccc(-c3cc(-c4ccccc4)nc(-c4ccccc4)n3)cc2)c2ccc3oc4ccccc4c3c21
857,c1ccc(-c2cc(-c3ccccc3)cc(-c3c4ccccc4c(-c4c5ccccc5c(-c5cc(-c6ccccc6)cc(-c6ccccc6)c5)c5ccccc45)c4ccccc34)c2)cc1
786,c1ccc(Oc2nc(Oc3ccccc3)nc(-c3ccc(N4c5ccccc5Sc5ccccc54)cc3)n2)cc1
475,CC1(C)c2ccccc2N(c2ccc(C(=O)c3nc4ccccn4c3-c3ccccc3)cc2)c2ccccc21
530,O=S1(=O)c2ccccc2S(=O)(=O)c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc21
180,Cc1cc(-c2cccc(-n3c4ccccc4c4ccccc43)c2)c(C)cc1-c1cccc(-n2c3ccccc3c3ccccc32)c1
224,N#Cc1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)c2nsnc12
1039,CCn1c2ccccc2c2cc(/C(=C\c3ccccc3)c3ccc(-c4ccc(B(c5c(C)cc(C)cc5C)c5c(C)cc(C)cc5C)cc4)cc3)ccc21
708,c1ccc2c(c1)-c1ccccc1-n1c-2nc2c3cccc4ccc5cccc(c5c43)c21
5,c1ccc(-n2c3ccccc3c3cc(-c4ccc5nc(-c6ccc(-n7c8ccccc8c8ccccc87)cc6)nn5c4)ccc32)cc1
719,Cc1cc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)ccc1-c1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1ccccc1N2c1ccccc1
249,Fc1cc(F)cc(-c2cc(-c3cc(F)cc(F)c3)c3ccc4c(-c5cc(F)cc(F)c5)cc(-c5cc(F)cc(F)c5)c5ccc2c3c54)c1
622,CC(C)(C)c1ccc(-c2nsc(-c3cccc(-n4c5ccccc5c5ccccc54)c3)n2)cc1
506,COc1ccc2c(c1)c1cc(OC)ccc1n2-c1ccc(-c2c(C#N)c(C)nc(C)c2C#N)cc1
1074,Cc1ccc2c(c1)c1cc(C)ccc1n2-c1cccc(-n2c3ccc(C)cc3c3cc(C)ccc32)c1C#N
199,c1ccc(-c2nc(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)cc(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)n2)cc1
424,CN(C)c1ccc(-c2cnc(-c3ccc(C(F)(F)F)cc3)cn2)cc1
1071,Cc1cccc(C2=C(c3cccc(C)c3)[Si]3(C(c4ccccc4)=C(c4ccccc4)C(c4ccccc4)=C3c3ccccc3)C(c3cccc(C)c3)=C2c2cccc(C)c2)c1
742,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccccc3-n3c4ccccc4c4cc(-c5ccc6c(c5)c5ccccc5n6-c5ccccc5)ccc43)n2)cc1
1064,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(C(=O)c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)cc2)nc1
728,c1ccc(-c2cccc(N(c3ccc(-c4cc5cccc6ccc7cccc4c7c65)c(-c4ccccc4)c3)c3ccc4c(c3)c3ccccc3n4-c3ccccc3)c2)cc1
47,c1ccc2c(c1)Sc1ccccc1N2c1ccc2c(c1)C1(CC1)c1cc(N3c4ccccc4Sc4ccccc43)ccc1-2
692,c1ccc(N(c2ccccc2)c2ccc3c(c2)c2cc4ccccc4c4c5c6ccccc6ccc5n3c24)cc1
150,c1ccc(N(c2ccccc2)c2ccc(-c3cnc(-c4ccc(N(c5ccccc5)c5ccccc5)s4)c4nsnc34)s2)cc1
966,O=P(c1ccccc1)(c1ccccc1)c1ccc(N2c3ccccc3Oc3ccccc32)cc1
903,O=P(c1ccccc1)(c1ccccc1)c1ccc2c(c1)S(=O)(=O)c1cc(P(=O)(c3ccccc3)c3ccccc3)ccc1-2
317,O=C1c2ccccc2-c2c1cccc2-c1ccc(-n2c3ccccc3c3ccccc32)cc1
772,COc1ccc(C(=Cc2ccc(N(C=C(c3ccc(OC)cc3)c3ccc(OC)cc3)c3ccc(OC)cc3)cc2)c2ccc(OC)cc2)cc1
825,Cc1cc(N2c3ccccc3Sc3ccccc32)cc(C)c1N1C(=O)c2cccc3cccc(c23)C1=O
343,COC(=O)c1ccc(-c2cc(-c3ccc(C(=O)OC)cc3)c3ccc4c(-c5ccc(C(=O)OC)cc5)cc(-c5ccc(C(=O)OC)cc5)c5ccc2c3c54)cc1
527,CC(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cc(-c2c(C#N)c(-c3ccccc3)nc(-c3ccccc3)c2C#N)cc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c1
290,CCCCCCCCCCCc1c(-c2cccs2)sc2c1sc1c(CCCCCCCCCCC)c(-c3cccs3)sc12
86,CCCCn1c(-c2ccc(-c3ccc4ccccc4c3)cc2)nc2nc3c(cc21)nc(-c1ccc(-c2ccc4ccccc4c2)cc1)n3CCCC
173,CCCCCCCCCCCc1c(C2=CC3Sc4ccsc4C3S2)sc2c1sc1c(CCCCCCCCCCC)c(-c3cc4sc5ccsc5c4s3)sc12
869,Cc1c(C)c(B(c2c(C)c(C)c(C#N)c(C)c2C)c2c(C)c(C)c(N3c4ccccc4Oc4ccccc43)c(C)c2C)c(C)c(C)c1C#N
606,N#Cc1nc2c3ccc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)cc3c3cc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)ccc3c2nc1C#N
734,c1csc(-c2cncc(-c3cccs3)n2)c1
670,c1ccc(C(=C(c2ccccc2)c2ccc3c4ccccc4n(-c4cccc(-c5nc6ccccc6n5-c5ccccc5)c4)c3c2)c2ccccc2)cc1
682,N#Cc1ccc(-n2c(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)nc3c2C2CC=Cc4ccc5cccc-3c5c42)cc1
1068,Cc1cc(-c2c3ccccc3c(-c3ccccc3)c3ccccc23)ccc1-c1ccc(-c2c3ccccc3c(-c3ccccc3)c3ccccc23)cc1C
329,CCCCCCCCCCCCCCOc1ccc(C#Cc2ccc(C#Cc3ccc(OCCCCCCCCCCCCCC)cc3)c3nccnc23)cc1
668,N#Cc1ccc(-n2c(/C=C/c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)nc3c4ccccc4c4ccccc4c32)cc1
853,COc1ccc(N(c2ccc(OC)cc2)c2ccc3c(ccc4nc5ccc6cc(N(c7ccc(OC)cc7)c7ccc(OC)cc7)ccc6c5nc43)c2)cc1
293,Cc1cc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)cc(C)c1B1c2ccccc2B(c2c(C)cc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)cc2C)c2ccccc21
311,c1ccc(-c2cc(-c3ccc(-n4c5ccccc5c5c6sc7ccccc7c6ccc54)cc3)nc(-c3ccccc3)n2)cc1
956,Cc1ccc2c(c1)c1cc(C)ccc1c1c2sc2c3ccc(C)cc3c3cc(C)ccc3c21
561,CC1(C)c2ccccc2N(c2ccc(-c3cc(-c4ccc(N5c6ccccc6C(C)(C)c6ccccc65)cc4)ncn3)cc2)c2ccccc21
415,CC1(C)c2ccccc2N(c2ccc(-c3ccc4c(c3)c3ccccc3c3nc(C#N)c(C#N)nc43)cc2)c2ccccc21
308,O=S(=O)(c1ccccc1)c1ccc(N2c3ccccc3C3(c4ccccc42)c2ccccc2N(c2ccc(S(=O)(=O)c4ccccc4)cc2)c2ccccc23)cc1
1110,CCn1c(-c2ccncc2)c(-c2ccc(-c3ccc(-n4c5ccccc5c5ccccc54)c(C#N)c3)cc2)c2c3ccccc3c(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc21
814,Clc1ccc2c(c1)c1c3ccccc3ccc1c1sc3c4ccc5ccccc5c4c4cc(Cl)ccc4c3c21
430,CN(C)c1ccc(-c2cncc(-c3ccc([N+](=O)[O-])cc3)n2)cc1
844,CCCCN(CCCC)c1ccc(/C=C/c2ccc3nc(/C=C/C4=C(C#N)C(=C(C#N)C#N)OC4(C)c4ccc(C5CCCCC5)cc4)c(-c4ccccc4)nc3c2)cc1
828,O=C1c2cccc3cccc(c23)C(=O)N1c1ccccc1-n1c2ccccc2c2ccccc21
715,N#Cc1cc(N2c3ccccc3Oc3ccccc32)c(N2c3ccccc3Oc3ccccc32)cc1C#N
302,CC(C)(C)c1ccc(-n2c(-c3ccc(-c4ccc(-c5ccc(C(=C(c6ccc(N(c7ccccc7)c7ccccc7)cc6)c6ccc(N(c7ccccc7)c7ccccc7)cc6)c6ccccc6)cc5)c5nsnc45)s3)nc3c4ccccc4c4ccccc4c32)cc1
850,Fc1cc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)ccc1-n1c2ccc(-n3c4ccccc4c4ccccc43)cc2c2cc(-n3c4ccccc4c4ccccc43)ccc21
1054,Cn1c(-c2ccccc2)cc2nc3c(cc(-c4ccccc4)n3C)nc21
418,c1ccc(C2(c3ccc4c(c3)c3ccccc3n4-c3cccc(-n4c5ccccc5c5cc(C6(c7ccccc7)c7ccccc7-c7ccccc76)ccc54)n3)c3ccccc3-c3ccccc32)cc1
316,CC1(C)c2ccccc2N(c2cnc3nc4c5ccc(N6c7ccccc7C(C)(C)c7ccccc76)cc5c5cc(N6c7ccccc7C(C)(C)c7ccccc76)ccc5c4nc3c2)c2ccccc21
968,COC(=O)c1cccc(C(=O)OC)c1N(C)C
849,O=C1c2ccccc2C2(c3ccccc31)c1ccccc1N(c1ccc(-c3nc(-c4ccccc4)nc(-c4ccccc4)n3)cc1)c1ccccc12
127,c1ccc(-c2ccc(N(c3ccc(-c4cccc5c4sc4ccccc45)cc3)c3ccc(-c4cc5cccc6ccc7cccc4c7c65)cc3-c3ccccc3)cc2)cc1
766,N#Cc1ccc(-n2c(-c3ccc4ccccc4c3)nc3c4ccccc4c4ccccc4c32)cc1
885,N#Cc1ccc(-n2c(-c3ccc4ccccc4c3)nc3c4ccc(-c5ccc(-n6c7ccccc7c7ccccc76)cc5)cc4c4cc(-c5ccc(-n6c7ccccc7c7ccccc76)cc5)ccc4c32)cc1
722,Clc1ccc2c(c1)c1ccc3c4cc(Cl)ccc4c4c5ccc(Cl)cc5c5c6ccccc6c6c7cc(Cl)ccc7c2c2c1c3c4c5c62
862,c1ccc(N(c2ccccc2)c2ccc(-c3cc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)n4nccc4n3)cc2)cc1
372,c1ccc(Oc2ccc(-c3cc(-c4ccc(Oc5ccccc5)cc4)c4ccc5c(-c6ccc(Oc7ccccc7)cc6)cc(-c6ccc(Oc7ccccc7)cc6)c6ccc3c4c65)cc2)cc1
201,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(-n4c5ccccc5c5cc(-c6ccc7c(c6)-c6ccccc6C76c7ccccc7-c7ccccc76)ccc54)cc3)n2)cc1
551,c1ccc(-c2ccc(N(c3ccc(-c4nc5c6cccnc6c6ncccc6c5[nH]4)cc3)c3ccc(-c4nc5c6cccnc6c6ncccc6c5[nH]4)cc3)cc2)cc1
532,Fc1ccc(-c2cc(-c3ccc(F)cc3)c3ccc4c(-c5ccc(F)cc5)cc(-c5ccc(F)cc5)c5ccc2c3c54)cc1
1,O=c1c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2sc2cccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c12
607,c1ccc(-c2nnc(-c3ccc(N4c5ccccc5Sc5ccccc54)cc3)o2)cc1
855,Cc1ccc2c(c1)c1nc3cccnc3nc1n2C
260,COc1ccc(C(=Cc2c(C)cc(N(C=C(c3ccc(OC)cc3)c3ccc(OC)cc3)C=C(c3ccc(OC)cc3)c3ccc(OC)cc3)cc2C)c2ccc(OC)cc2)cc1
960,c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4nc5c6ccccc6c6ccccc6c5n4-c4ccc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)cc4)cc3)cc2)cc1
873,N#Cc1ccc2c(c1)c1cc(C#N)ccc1c1nc3cc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3nc21
1012,CCN(CC)c1ccc2cc(-c3ccc(-c4ccc5c(c4)c4ccccc4n5-c4ccc(C)cc4)s3)c(=O)oc2c1
618,Cn1c(-c2ccc(F)cc2)cc2nc3c(cc(-c4ccc(F)cc4)n3C)nc21
523,N#Cc1cccc(-n2c(-c3cccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)c3)nc3c4ccccc4c4ccccc4c32)c1
446,Cc1cc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)ccc1-n1c2ccccc2c2ccccc21
752,c1ccc(-c2cc(-c3ccccc3)cc(-c3ccc(-c4c5ccccc5c(-c5c6ccccc6c(-c6ccc(-c7cc(-c8ccccc8)cc(-c8ccccc8)c7)cc6)c6ccccc56)c5ccccc45)cc3)c2)cc1
353,c1ccc(-c2cc(-c3ccccc3)cc(-c3ccc(-c4ccc5ccc6ccc(-c7ccc(-c8cc(-c9ccccc9)cc(-c9ccccc9)c8)cc7)c7ccc4c5c67)cc3)c2)cc1
444,c1ccc2c(c1)Sc1ccccc1N2c1ccc(-c2nc(-c3ccc(N4c5ccccc5Sc5ccccc54)cc3)nc(-c3ccc(N4c5ccccc5Sc5ccccc54)cc3)n2)cc1
1025,O=C(c1ccccc1)c1ccc(N2c3ccccc3C3(c4ccccc4Sc4ccccc43)c3ccccc32)nc1
846,c1ccc2c(c1)Oc1ccccc1N2c1ccc2c(ccc3nc4ccc5cc(N6c7ccccc7Oc7ccccc76)ccc5c4nc32)c1
972,N#Cc1cc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)ccc1-n1c2ccccc2c2cc3c4ccccc4n4c5ccccc5c(c21)c34
732,CC1(C)c2ccccc2N(c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)c3nc(-c4ccccc4)c(-c4ccccc4)nc23)c2ccccc21
594,O=P(c1ccccc1)(c1ccccc1)c1nc(-n2c3ccccc3c3ccccc32)nc(-n2c3ccccc3c3ccccc32)n1
977,CC(C)(C(=O)c1ccc(N2c3ccccc3C(C)(C)c3ccccc32)cc1)C(=O)c1ccc(N2c3ccccc3C(C)(C)c3ccccc32)cc1
756,c1ccc2c(c1)CCc1ccccc1N2c1ccc2nsnc2c1
709,CC1(C)c2ccccc2N(c2ccc(-c3nc(-c4ccccc4)cc(-c4ccccc4)n3)cc2)c2ccccc21
28,O=C(/C=C(\O)c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1ccc(N2c3ccccc3Oc3ccccc32)cc1
339,Brc1cc(-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)c2c3c1Oc1ccccc1B3c1ccccc1O2
842,N#Cc1ccc(-c2c3ccccc3c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nsnc23)cc1
409,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccccc3-n3c4ccccc4c4cc5c6ccccc6n(-c6ccccc6-c6nc(-c7ccccc7)nc(-c7ccccc7)n6)c5cc43)n2)cc1
521,CCN(CC)c1ccc(/C=C/c2cc(/C=C/C3=C(C#N)C(=C(C#N)C#N)OC3(C)C)c(/C=C/c3ccc(N(CC)CC)cc3)s2)cc1
359,c1ccc(-c2cc(-c3ccccc3)cc(-c3c4ccccc4c(-c4c5ccccc5c(N(c5ccccc5)c5ccccc5)c5ccccc45)c4ccccc34)c2)cc1
627,O=C1C(c2ccc(N(c3ccccc3)c3ccccc3)cc2)=C(c2ccc(N(c3ccccc3)c3ccccc3)cc2)C(=O)N1c1ccccc1
71,CC(C)(C)c1ccc(-c2c3cc(Cl)c(Cl)cc3c(-c3ccc(C(C)(C)C)cc3)c3c4cc(C(C)(C)C)cc5c6c(-c7ccc(C(C)(C)C)cc7)c7cc(Cl)c(Cl)cc7c(-c7ccc(C(C)(C)C)cc7)c6c6cc(C(C)(C)C)cc(c23)c6c45)cc1
837,c1ccc2c(c1)CCc1ccccc1N2c1nc2ccccc2nc1N1c2ccccc2CCc2ccccc21
336,S=P1(c2ccccc2)c2ccccc2P(=S)(c2ccccc2)c2ccccc21
912,CN(C)c1ccc(-c2cc3nc4c(cc(-c5ccc(N(C)C)cc5)n4C)nc3n2C)cc1
197,O=P(c1ccccc1)(c1ccccc1)c1cccc(-c2cccc(-c3cccc(P(=O)(c4ccccc4)c4ccccc4)c3)c2)c1
24,CC1(C)OC(=C(C#N)C#N)C(C#N)=C1/C=C/c1ccc(-n2c3ccccc3c3ccccc32)cc1
1117,Cc1ccc(C2=CC(c3ccccc3)=P3(OCCO3)C(c3ccccc3)=C2)cc1
233,O=C(c1ccc(-n2c3ccc(-c4ccccc4)cc3c3cc(-c4ccccc4)ccc32)cc1)c1ccc(-n2c3ccc(-c4ccccc4)cc3c3cc(-c4ccccc4)ccc32)cc1
312,CC(C)(C)c1ccc(N(c2ccc(-c3ccc(-c4c(F)c(F)c(-c5ccc(-c6ccc(N(c7ccc(C(C)(C)C)cc7)c7ccc(C(C)(C)C)cc7)cc6)s5)c5nsnc45)s3)cc2)c2ccc(C(C)(C)C)cc2)cc1
358,N#Cc1c(-n2c3ccccc3c3ccccc32)cc(-n2c3ccccc3c3ccccc32)c(C(F)(F)F)c1-n1c2ccccc2c2ccccc21
471,Cc1cc(N2c3ccccc3C(C)(C)c3ccccc32)ccc1-c1ncnc(-c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)cc2C)c1C
204,O=C(c1ccc(N2c3ccccc3C(c3ccccc3)(c3ccccc3)c3ccccc32)cc1)c1ccc2c(c1)c1ccccc1n2-c1ccc(N(c2ccccc2)c2ccccc2)cc1
227,N#Cc1c(-c2ccccc2)cc(N2c3ccccc3Oc3ccccc32)cc1-c1ccccc1
481,O=C(/C=C(\OB(F)F)c1ccc2ccc3ccccc3c2c1)c1ccco1
39,C1=C(c2ccccc2)C=C(c2ccccn2)P2(=C1c1ccccc1)OCCO2
391,O=C1c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2S(=O)(=O)c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc21
110,CCCCCCCCCCCCC(CCCCCCCCCC)Cn1c2ccccc2c2cc3sc4ccccc4c3cc21
1018,CC1(C)c2ccccc2N(c2ccc3c(c2)C(=O)c2cc(N4c5ccccc5C(C)(C)c5ccccc54)ccc2-3)c2ccccc21
1006,O=c1c2ccccc2n(-c2ccccc2)c2cc(N3c4ccccc4Sc4ccccc43)ccc12
845,COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3cc4c(ccc5c6cc(-c7ccc(N(c8ccc(OC)cc8)c8ccc(OC)cc8)cc7)sc6ccc45)s3)cc2)cc1
421,c1ccc2c(c1)c1ccccc1n2-c1ccc2c(c1)c1ccccc1n2-c1cnc(-n2c3ccccc3c3cc(-n4c5ccccc5c5ccccc54)ccc32)cn1
340,Cc1ccc2c3ccc(C)cc3n(-c3ccccc3-c3nnc(-c4ccccc4-n4c5cc(C)ccc5c5ccc(C)cc54)o3)c2c1
183,O=P(c1ccccc1)(c1ccccc1)c1ccc(-c2nc3ccccc3n2-c2ccc(P(=O)(c3ccccc3)c3ccccc3)cc2)cc1
25,CCCCn1c(-c2ccc(-c3ccccc3)cc2)nc2nc3c(cc21)nc(-c1ccc(-c2ccccc2)cc1)n3CCCC
422,CC1(C)c2ccccc2N(c2ccc(C(=O)c3ccc4c(c3)c3ccccc3n4-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)c2ccccc21
181,C1=CC2Sc3cc(-c4cccc5nc6ccccc6cc45)ccc3N(c3ccccc3)C2C=C1
166,CC1(C)c2ccccc2N(c2ccc(-c3cc(C#N)cc(-c4ccc(N5c6ccccc6C(C)(C)c6ccccc65)cc4)n3)cc2)c2ccccc21
823,c1cc(-c2cc(-c3cccc4c3sc3ccccc34)cc(-c3cccc4c3sc3ccccc34)c2)cc(-n2c3ccccc3c3ccccc32)c1
798,c1ccc(-c2nc(-c3csc(-c4ccccc4)n3)cs2)cc1
635,c1cc(-c2cccc(-n3c4ccccc4c4ccccc43)c2)cc(-c2ccc3c4ccccc4c4ccccc4c3c2)c1
1044,CC(C)(C)c1ccc2c(c1)B1c3cc(C(C)(C)C)ccc3Oc3cc(-n4c5ccc(N(c6ccccc6)c6ccccc6)cc5c5cc(N(c6ccccc6)c6ccccc6)ccc54)cc(c31)O2
573,c1ccc2c(c1)Oc1ccccc1N2c1ccc2c(c1)c1ccccc1c1nc3ccccc3nc21
970,c1ccc2c(c1)Sc1ccccc1N2c1ccc2ccc(N3c4ccccc4Sc4ccccc43)nc2n1
105,N#Cc1ccc(-c2ccccc2-n2c3ccccc3c3ccccc32)cc1
936,Cc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(C)ccc1N2c1ccc(-c2nc(-c3ccccc3)cc(-c3ccccc3)n2)cc1
702,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(C(=O)c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)cc2)cn1
366,c1ccc(-n2c3c(c4ccccc42)C2(C4=C(c5ccccc52)C(c2ccccc2)(c2ccccc2)c2ccccc24)c2ccccc2-3)cc1
789,c1ccc(-c2cc(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)n3ncnc3n2)cc1
373,c1ccc(C2(c3ccccc3)C3=C(c4ccccc42)C2(c4ccccc43)c3ccccc3-c3sc4ccccc4c32)cc1
315,CCCCn1c(-c2ccccc2)nc2nc3c(cc21)nc(-c1ccccc1)n3CCCC
42,c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2nnc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)o2)cc1
130,COc1ccc(-c2c3ccccc3c(-c3ccc(C(=C(c4ccccc4)c4ccccc4)c4ccc(-c5c6ccccc6c(-c6ccc(C#N)cc6)c6ccccc56)cc4)cc3)c3ccccc23)cc1
1090,O=P(c1ccccc1)(c1ccccc1)c1ccc(-c2cccc(-c3ccc(P(=O)(c4ccccc4)c4ccccc4)cc3)c2)cc1
151,COc1cc(N(c2ccc(C3(c4ccccc4)c4ccccc4-c4ccccc43)c(OC)c2)c2ccc(C3(c4ccccc4)c4ccccc4-c4ccccc43)c(OC)c2)ccc1C1(c2ccccc2)c2ccccc2-c2ccccc21
565,O=S(=O)(c1ccc(-c2ccc(-c3nc4c5ccccc5c5ccccc5c4n3-c3ccccc3)cc2)cc1)c1ccc(-c2ccc(C3N=C4c5ccccc5-c5ccccc5C4N3c3ccccc3)cc2)cc1
596,c1ccc2c(c1)Oc1ccc(-c3ccc(N4c5ccccc5Sc5ccccc54)cc3)c3c1B2c1ccccc1O3
1060,CC1(C)c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc2-c2ccc(-c3nc(-c4ccccc4)c(-c4ccccc4)n3-c3ccccc3)cc21
36,c1ccc2c(c1)Oc1ccccc1N2c1ccc(-c2nc3ccncc3nc2-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)cc1
558,CC1(C)c2ccccc2N(c2cc(C#N)c(C#N)cc2N2c3ccccc3C(C)(C)c3ccccc32)c2ccccc21
152,COC(=O)c1cccc(C(=O)OC)c1Nc1ccccc1
834,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(-n4c5ccccc5c5cc(-n6c7ccccc7c7ccccc76)ccc54)cc3)n2)cc1
951,Cc1nc(C)c(C#N)c(-c2ccc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)cc2)c1C#N
1028,CCn1c(-c2ccncc2)c(-c2ccc(-c3ccc(-n4c5ccccc5c5ccccc54)c(C#N)c3)cc2)c2c3ccccc3c(-c3ccccc3-n3c4ccccc4c4ccccc43)cc21
574,c1ccc(-c2c3ccccc3c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nsnc23)cc1
437,c1ccc(-c2cc(-c3ccc(-n4c5ccccc5c5c6oc7ccccc7c6ccc54)cc3-n3c4ccccc4c4c5oc6ccccc6c5ccc43)nc(-c3ccccc3)n2)cc1
564,Cc1ccccc1-c1cc(-c2ccccc2)nc(-c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)cc2)n1
452,O=C(c1ccncc1)c1ccc(N2c3ccccc3C(c3ccccc3)(c3ccccc3)c3ccccc32)cc1
962,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc2c(ccc3nc4ccc5cc(-n6c7ccc(C(C)(C)C)cc7c7cc(C(C)(C)C)ccc76)ccc5c4nc32)c1
268,c1ccc(-n2c3ccccc3c3cc(-c4ccc5c6ccccc6c6ccccc6c5c4)ccc32)cc1
652,c1ccc2c(c1)Sc1ccccc1N2c1ccc(-c2nnc(-c3ccc(N4c5ccccc5Sc5ccccc54)cc3)o2)cc1
133,Cc1ccc2c(c1)C1(c3ccccc3Oc3ccccc31)c1cc(C)ccc1N2c1ccc(-c2nc(-c3ccccc3)cc(-c3ccccc3)n2)cc1
341,c1ccc(-c2nc(-c3ccc(N4c5ccccc5C(c5ccccc5)(c5ccccc5)c5ccccc54)cc3)cc(-c3ccccn3)n2)cc1
985,Fc1ccc2c(c1)c1ccccc1c1c2sc2c3ccc(F)cc3c3ccccc3c21
45,CCCCCCCCCCOc1ccc(-c2cc(-c3ccc(/C=C(\C#N)c4ccccc4)s3)nc(-c3ccc(/C=C(\C#N)c4ccccc4)s3)c2)cc1
1026,c1ccc(N(c2ccccc2)c2ccc(-c3ccc4nc5c6ccccc6c6ccccc6c5nc4c3)cc2)cc1
806,N#Cc1nc2c(nc1C#N)-c1ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3cccc-2c13
699,c1ccc(-n2c3ccccc3c3ccc(-c4cc(-c5ccc6c7ccccc7n(-c7ccccc7)c6c5)ncn4)cc32)cc1
94,S=P(c1ccccc1)(c1ccccc1)c1ccc(C2(c3ccc(-n4c5ccccc5c5ccccc54)cc3)CCCCC2)cc1
52,Fc1ccc2c(c1)-c1ccccc1-c1nc3c4cccc5ccc6cccc(c6c54)c3n1-2
1007,CC1(C)c2ccccc2N(c2ccc3nc4c5ccccc5c5ccccc5c4nc3c2)c2ccccc21
953,Cc1cc(N(c2ccccc2)c2ccccc2)ccc1-c1ccc(S(=O)(=O)c2ccccc2)cc1C
517,CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(-c3nnc(-c4cccc(-n5c6ccc(C(C)(C)C)cc6c6cc(C(C)(C)C)ccc65)c4)o3)cc21
710,CC1(C)c2ccccc2N(c2ccc(-c3cc(-c4ccccn4)nc(-c4ccccn4)c3)cc2)c2ccccc21
649,c1ccc2c(c1)-c1ccccc1C21c2cc(-n3c4ccccc4c4ccccc43)ccc2Sc2ccc(-n3c4ccccc4c4ccccc43)cc21
208,c1ccc(C(=C(c2ccccc2)c2ccc(-c3nc4c5ccccc5c5ccccc5c4n3-c3ccccc3)cc2)c2ccccc2)cc1
351,c1cc(-c2cccc3c2sc2ccccc23)cc(-n2c3ccccc3c3ccccc32)c1
215,Cc1nn(-c2ccccc2)c2c1c(=O)oc1ccc(-c3cc(-n4c5ccccc5c5ccccc54)cc(-n4c5ccccc5c5ccccc54)c3)cc12
619,N#Cc1ccc(-n2c(-c3ccc(-c4ccc5ccc6cccc7ccc4c5c67)cc3)nc3c4ccccc4c4ccccc4c32)cc1
288,CC1(C)c2ccccc2N(c2ccc(-c3cncc(-c4ccc(N5c6ccccc6C(C)(C)c6ccccc65)cc4)n3)cc2)c2ccccc21
